date;quarter;type
2026-08-27;Q3-2026;earnings
2026-02-26;Q1-2026;earnings
2023-08-30;Q3-2023;earnings
2023-05-25;Q2-2023;earnings
2023-02-27;Q1-2023;earnings
2022-11-22;Q4-2022;earnings
2022-08-30;Q3-2022;earnings
2022-05-31;Q2-2022;earnings
2022-02-24;Q1-2022;earnings
2021-11-23;Q4-2021;earnings
2021-08-30;Q3-2021;earnings
2021-06-02;Q2-2021;earnings
2021-02-26;Q1-2021;earnings
2020-11-19;Q4-2020;earnings
2020-08-26;Q3-2020;earnings
2020-05-27;Q2-2020;earnings
2020-02-26;Q1-2020;earnings
