time;open;high;low;close;Volume;RSI;RSI-based MA
2020-03-11;192.08014196;193.42908703;185.70155887;188.10075402;89168783;36.21070434812091;38.575478057594296
2020-03-12;175.44957637;183.8226711;170.4873856;170.85352783;137820698;29.01723512008988;36.60565165458848
2020-03-13;180.24796668;187.3877402;171.6339889;185.32578131;134881981;39.82042730788724;36.526227800087064
2020-03-16;167.79913079;177.94512474;162.99110516;163.12599967;92054386;31.82024424347466;36.36680023998569
2020-03-17;169.07099328;177.66570041;163.58849512;175.49775298;121257108;39.15651457089953;36.57924807689709
2020-03-18;165.34694137;172.68423899;160.7171692;170.15978465;114156320;37.292003258120666;37.31381476657127
2020-03-19;169.28297036;176.79852144;165.37102967;171.18112877;120896481;37.90129365350281;38.070973276615106
2020-03-20;175.11234011;176.20113148;163.89682542;164.47494473;118983891;35.46468611457448;37.49629429289441
2020-03-23;165.03758046;168.21435112;159.25373359;164.59341192;124639782;35.543518641315714;37.34876247860437
2020-03-24;173.71817869;177.50326712;171.82563447;177.33911788;94881785;43.53517011448975;37.0796731200411
2020-03-25;178.07296156;182.98778302;173.78576955;176.02592393;88754909;42.944389768544205;37.148928425689625
2020-03-26;177.54189047;186.08730697;177.29083869;185.29552827;79887564;48.27974630877908;37.78309197232109
2020-03-27;180.49657686;183.95809817;178.30470166;178.92267529;58844975;45.15356257347218;38.78745899462649
2020-03-30;180.6607261;185.8652227;179.92746177;185.43071;49356936;48.79961877602711;39.352793914235626
2020-03-31;184.93826226;188.53023394;182.68845205;183.84715259;62659265;47.96409308433944;40.192321681108375
2020-04-01;178.44953923;181.20145302;174.63548328;176.03557977;53715375;43.96518315539874;41.26003225505901
2020-04-02;175.34035945;183.55747745;174.7416975;179.60823977;56465348;46.175444959652744;41.71396208732797
2020-04-03;179.11579204;180.63330352;175.05068431;177.05909858;47487621;44.81708080307045;42.642307555870524
2020-04-06;183.82784091;190.84763503;182.67879621;189.717902;64763518;52.318426070185055;43.58244409153378
2020-04-07;195.18310622;195.68520979;189.25442178;189.6406553;69904478;52.27173075325743;44.6524246269007
2020-04-08;191.2662156;194.24648995;189.42175745;193.66713968;45940439;54.548892570799424;45.841538835279025
2020-04-09;195.30863211;196.22593671;192.17830604;193.94715898;68323929;54.71072301454026;47.21625575670515
2020-04-13;193.03951022;196.41905346;191.90977719;196.04247579;42853948;55.97392313388751;48.67557036331742
2020-04-14;200.03999266;205.18655423;199.31580482;204.56858061;63959563;60.76896290220808;49.906555562440154
2020-04-15;201.30490741;204.54328231;199.99171347;202.22221201;47035953;58.868771059293664;51.04401136892226
2020-04-16;204.4913339;206.99123032;202.47326379;205.91074207;64657362;60.93665801150416;51.94807649054548
2020-04-17;208.52747412;209.0585452;204.7811056;207.88053299;62863223;62.03439161343128;53.1538499933997
2020-04-20;205.93005374;208.45022742;205.25414509;205.41829434;38249128;59.77324314619681;53.93768030555468
2020-04-21;203.38091255;203.89267196;196.62182606;197.83846163;72932771;53.32897043310302;54.32088583046636
2020-04-22;201.94219271;205.04171666;201.16006985;203.70921104;40188772;57.17963803213796;55.26477546451917
2020-04-23;204.51064558;207.05495885;202.86432523;203.27469833;43278542;56.806063749836156;56.0241053781037
2020-04-24;203.68024352;206.92460504;202.28980287;206.4804365;34303365;58.93758797335087;57.03271303312373
2020-04-27;208.73990256;209.17441526;207.1177218;208.14124061;36451698;60.037838305292134;57.584099621345665
2020-04-28;209.79238888;209.84066807;203.94095115;204.22097044;46862816;56.20926283964981;57.86535191323083
2020-04-29;208.76887007;212.3994651;207.73569542;211.46284883;48716406;61.13922449351215;58.33608990771031
2020-04-30;212.43808845;212.46705596;209.86963558;211.37594629;43359476;61.0504034748337;58.7889242263027
2020-05-01;207.15634515;209.21303861;204.39477552;205.41829434;48794968;55.13664601062599;58.729118717498295
2020-05-04;204.32718466;208.03502639;203.85404861;207.81294212;32841020;56.9420704328406;58.455769255400625
2020-05-05;209.91791477;212.56361434;209.38684369;210.16896656;37783075;58.70294914837644;58.44392483319225
2020-05-06;211.82011483;213.43263975;210.60347926;211.46284883;36455218;59.67819896469935;58.35403490127762
2020-05-07;214.11820424;215.06447634;212.8339778;214.1857951;38624836;61.726635322622016;58.33205230907697
2020-05-08;215.85625505;217.25635154;214.8230804;217.12116981;31964416;63.85821379542634;58.623835926879075
2020-05-11;215.80797586;220.08551202;215.56657991;219.06199321;35714128;65.2367928425792;59.4743946704131
2020-05-12;219.65099932;220.24483335;214.44650272;214.47547024;41054123;59.4643338611362;59.63758722962724
2020-05-13;214.98722964;216.87977386;209.25166196;211.79114731;65521208;56.323165733813916;59.60309451419709
2020-05-14;210.6131351;214.23407429;208.55644164;214.19545094;51549345;58.44075398181815;59.56760637194475
2020-05-15;211.24076456;215.64382662;210.81590769;215.58589159;55747208;59.658863458945646;59.540536740062855
2020-05-18;218.49229878;220.80969986;217.71017591;219.60272013;42597551;63.03005186724798;60.027735956319866
2020-05-19;219.8248044;221.93943289;218.90749981;219.05233737;36237303;62.26229059658641;60.10795496368231
2020-05-20;221.58216689;223.78369792;221.58216689;223.42643192;37417000;65.82510911338132;60.44900536643571
2020-05-21;223.5229903;224.14579184;220.48140138;220.99316078;43642908;62.30137739775267;60.96077189408762
2020-05-22;220.59727143;221.95874457;219.670311;221.75597197;28762389;62.97059781422768;61.39138099275812
2020-05-26;225.40587868;225.53140457;220.91591408;221.15731003;33055346;62.0397830854721;61.629726273979244
2020-05-27;220.64555062;222.48015981;216.23283272;222.36428976;55665565;63.22020627041763;61.88272679581627
2020-05-28;221.16696586;225.43484619;221.16696586;222.07461462;43008478;62.71614384436249;61.95340597594058
2020-05-29;222.49947149;225.56037208;220.88694657;225.32863197;50878596;65.99597898616753;62.10610348956492
2020-06-01;224.40167154;226.3811183;224.01543803;226.00454062;26140125;66.6522015846023;62.20720411399514
2020-06-02;226.35215079;227.57844219;224.02509387;227.52050717;33383415;68.13741286807168;62.82670975734768
2020-06-03;228.09985744;229.29718133;227.25014371;228.54402598;37228701;69.13684272092353;63.74197239928408
2020-06-04;228.18675998;229.60616814;225.63761879;226.9411569;38716097;65.66323734436813;64.25786406803766
2020-06-05;227.93570819;232.02688669;227.52050717;231.44077733;47365569;70.19097467228117;65.01015772613304
2020-06-08;231.29593976;233.36228906;229.72203819;233.23676317;32937305;71.7899349555634;65.63586366101272
2020-06-09;232.3773936;235.77624852;232.19393268;234.92653479;35046254;73.24411762739109;66.42027987749877
2020-06-10;236.56802723;239.28614558;236.09489117;237.74603944;58084410;75.51236878230446;67.11222699670756
2020-06-11;233.95129517;235.20655409;225.90798225;225.96591727;72919442;54.661815722856495;66.56654401992925
2020-06-12;230.86142706;232.12634182;223.76438624;227.76190311;72034787;56.62809750281362;66.11350828339968
2020-06-15;224.44029489;231.20903722;223.50367862;230.53312857;45307371;59.5436568834324;65.93521355468256
2020-06-16;235.39001501;235.97902112;230.8710829;234.49202209;48890095;63.33546414366376;65.94344625991444
2020-06-17;235.98867696;237.05081912;234.37615204;235.2355216;34749268;64.01755441647492;66.03640415792246
2020-06-18;234.91687896;236.11420285;234.14441193;235.8728069;30578648;64.62503112158223;65.93847931045208
2020-06-19;238.24814301;238.4991948;234.10578858;235.83418355;49422112;64.5538995906485;65.78860059659823
2020-06-22;235.78994045;238.78845879;235.41270749;238.66271447;24068676;67.38511501903632;65.73486503595285
2020-06-23;240.25870003;242.92834862;239.70735957;240.69396883;32767370;69.28259433073346;65.745275865225
2020-06-24;239.87179444;241.16309186;234.23264544;235.73190461;46032376;60.08617969400602;65.34691460448484
2020-06-25;235.9253574;238.27580888;233.24603618;237.97595704;36940811;62.50981509207861;64.79826034875609
2020-06-26;237.70512313;237.90824856;231.83383077;232.35615332;52824554;53.71350879329906;63.507087051451485
2020-06-29;232.12400996;234.90005758;229.58010569;234.89038494;34377800;56.67429857465262;62.323528547684454
2020-06-30;234.82267647;240.03622932;234.63889631;239.49456149;38909219;61.493525908258626;61.32218262810975
2020-07-01;239.55259733;243.28623629;238.99177767;242.28995439;34689213;64.10419081556412;61.99663799187458
2020-07-02;244.68876906;245.94621224;243.47001645;243.93430316;31956497;65.58239291109561;62.636230521037575
2020-07-06;247.09725637;250.45172786;247.06823846;249.93133984;34589049;70.37408866692218;63.40983279128684
2020-07-07;249.65083328;252.33982715;247.90975812;248.20960995;36578191;67.46985640236525;63.70514652405124
2020-07-08;249.55410688;251.50798012;248.10321091;251.4789622;30426273;70.00148341629126;64.13257002403812
2020-07-09;253.31676377;254.26468247;249.19621921;253.59727032;40312906;71.54659579965116;64.62696750104304
2020-07-10;253.42316281;255.58016148;250.7728595;255.32867285;32885298;72.78064295776755;65.21459202726582
2020-07-13;258.13373839;260.95814921;249.25425505;250.07642943;64108090;63.748351143420585;64.95482317900756
2020-07-14;247.6872874;252.25277339;244.48564363;251.84652252;72230512;65.31082234455904;64.67112517999513
2020-07-15;253.11363833;254.09057495;249.06080225;252.35917243;54523869;65.77096069258877;65.07718096560818
2020-07-16;249.52508896;251.27583677;247.25201861;250.63744254;47594111;62.75999278638978;65.09505080091611
2020-07-17;251.20812829;251.78848668;248.75127778;250.92762174;35137871;63.066876557183136;65.7631484983364
2020-07-20;251.60470652;258.67540622;250.31824543;258.04668463;40610128;69.67035452415774;66.69143820901535
2020-07-21;259.62332492;259.62332492;254.51133478;255.35769077;43442967;64.9468285419886;66.9381026828532
2020-07-22;255.8026322;257.18581969;253.95515799;256.25724627;29865519;65.78260111799341;67.05798913302671
2020-07-23;255.88968595;256.5570981;248.15157411;249.56377952;51363538;55.230323325667705;66.31855559121043
2020-07-24;245.80112264;248.51913443;243.0927835;247.19398277;54054536;52.04703594304761;65.00948039664796
2020-07-27;248.93505794;251.99161211;248.0500114;251.60470652;36445741;57.01315652312259;64.26257326241634
2020-07-28;250.84056798;251.34354525;248.11288355;248.40306275;31302390;52.743266763875;63.02984350152947
2020-07-29;249.873304;252.12702907;249.46705313;251.26616413;27556884;55.922394450613204;61.91382911945533
2020-07-30;249.34130881;253.14265625;248.15157411;252.58164314;41774456;57.342344722090246;60.81109353119266
2020-07-31;257.12778385;257.24385553;252.31080923;257.08909329;53756159;61.87447762413767;60.67724542267245
2020-08-03;259.27510989;261.30636424;259.10100237;260.56157098;32081566;64.96283683080622;60.65238931454726
2020-08-04;259.94252203;261.62556136;259.31380044;261.52883496;24911286;65.79403408084622;60.65403741370851
2020-08-05;261.96410375;262.6315159;261.12258409;262.17690183;21685921;66.36969331839373;60.91187316599451
2020-08-06;261.91574055;265.97824927;261.3450548;265.64937951;28048224;69.34648364860455;61.36041652966747
2020-08-07;265.06902113;265.88326394;260.43099034;262.5831527;44969356;63.96263020030248;60.95272193510637
2020-08-10;262.84431397;263.07645733;257.94028559;261.46112648;35088373;62.06378120469443;60.74678998244251
2020-08-11;260.29073706;261.5868708;255.96706707;256.5087349;43104323;54.38890955986856;59.93295487114788
2020-08-12;258.61737038;263.90830435;258.61737038;262.96038565;38894272;61.13208806155073;60.35450949513952
2020-08-13;263.71485155;265.83315967;262.62184326;263.56008932;31895717;61.69892186349805;61.04392991802884
2020-08-14;264.07273923;264.44997218;261.85770471;263.25056484;30799494;61.202810838713575;61.34319094057105
2020-08-17;264.94327681;266.81009629;263.28712742;266.30711902;24802966;64.25906191459372;62.16574773705096
2020-08-18;267.36143676;269.34916424;265.91054079;268.87036857;23529498;66.63289801705483;62.9307837060825
2020-08-19;268.83167801;269.88599575;266.54893502;267.06158493;31999359;63.43128590782055;63.36570807649182
2020-08-20;266.28777374;271.24983796;265.86217759;270.76620597;27723379;66.9354503225967;63.72720612638175
2020-08-21;270.90162293;273.09731216;270.31255916;272.64269809;34748934;68.57791998163556;63.98542635144099
2020-08-24;275.72827019;276.63749833;272.0623397;274.3450827;36418533;70.03231877853824;64.28816097270472
2020-08-25;273.52290831;276.69553417;273.12633008;276.50208137;34866586;71.81256861526813;64.67693777962431
2020-08-26;277.71116135;282.65388029;276.47209619;282.40239165;42216690;76.01069194043313;65.15295265761206
2020-08-27;283.48572731;284.23148784;279.2539474;281.52218143;49482715;74.23445277674925;65.8866542702154
2020-08-28;282.70224348;283.58245371;281.40610975;282.95373212;28021022;75.24754737693782;66.82835185394707
2020-08-31;283.56310843;287.0307498;283.04078588;285.22680247;36321027;76.80695357814493;68.42964071239538
2020-09-01;287.8577605;290.21788461;286.1070127;290.10181293;36395774;79.75305610508674;69.75970985836224
2020-09-02;293.33247463;293.56461798;287.17100307;292.84884264;50836767;81.20207007844544;71.15279187371563
2020-09-03;288.43811889;288.84436976;275.0995486;278.00134054;110083282;57.32302649282474;70.87566442043786
2020-09-04;276.40535497;279.47158179;262.90234981;274.2967195;123958978;53.12519105714886;70.08038793062036
2020-09-08;263.35696388;269.11218456;260.83240489;261.11291145;99568645;41.482717460600284;68.28394646230218
2020-09-09;266.5199171;270.87744133;264.06306659;268.78331481;64837872;48.54770674804819;67.22083366517559
2020-09-10;271.77216051;272.95705888;261.70294248;263.42467236;69667462;44.50512642501043;65.61866767249084
2020-09-11;265.34952768;266.21039262;258.16275631;261.59654344;71809014;43.183984804739545;63.804815159855416
2020-09-14;265.30116448;268.14492058;264.02437603;266.15235678;38525194;47.376394548732975;62.186534857726464
2020-09-15;269.76992407;271.26918324;266.12643411;269.92468631;41849926;50.625220913338346;60.673152879017195
2020-09-16;270.61144373;271.18212948;265.27214656;265.6203616;42435626;47.05548383333507;58.60492372851019
2020-09-17;258.76245998;265.41288347;257.94995823;261.47079912;81570844;43.845682872543115;56.43429730678118
2020-09-18;262.72824229;263.18285637;254.03253911;258.13373839;86251117;41.39992266465996;54.016609827332765
2020-09-21;254.29608748;259.26538098;251.96158508;259.12976673;57168570;42.43211254693383;51.561264039389116
2020-09-22;261.59019665;264.52527643;258.19015373;263.94407251;41128886;47.26704260157392;49.24083450342391
2020-09-23;263.62441036;263.80845827;255.00341265;255.88471152;48837270;41.05135696248032;46.372926423712116
2020-09-24;253.38553468;260.28248783;253.03681232;257.07617955;70631704;42.26020665617708;45.29701072109443
2020-09-25;257.49270903;263.86173529;256.0202289;263.05289317;55242376;48.01871786065998;44.93226263563094
2020-09-28;267.94953618;268.51621;263.16332192;268.51621;58438286;52.66588094370545;45.731060027281316
2020-09-29;268.05124687;269.01023333;266.74537853;267.30536851;27178921;51.56556775099467;45.94662152749178
2020-09-30;267.44098275;272.28434873;267.22952139;269.13616085;49380802;53.159056770517964;46.564759409313744
2020-10-01;272.96241997;274.01769255;271.07350724;273.40800964;50020223;56.735779035841915;47.53274471153534
2020-10-02;267.3634889;273.39948532;264.87399878;265.71674446;75497391;49.41899711119432;47.678644894568286
2020-10-05;267.68315105;271.70314482;267.576597;271.38348266;28184581;54.11426943659076;47.92786264622919
2020-10-06;270.54073698;272.38121605;265.65862407;266.54011668;49704236;49.85458635521066;48.12779854064887
2020-10-07;269.12647411;271.94531312;268.59370386;271.15100109;27539663;53.59924446903379;48.82448151182677
2020-10-08;273.47581677;273.62111775;271.52878364;272.59432416;25443287;54.73863499480252;49.77724667826552
2020-10-09;274.22169513;276.83711276;273.85359931;276.7596189;30201144;57.94787616033291;50.885515507794025
2020-10-12;281.49643083;288.14152896;280.40183012;285.30331649;79370657;63.64236952859872;52.05518171686723
2020-10-13;287.05661498;287.74398548;283.92780055;285.29362976;64240031;63.631848511974404;53.668073970402524
2020-10-14;286.06856832;287.06630171;281.16708194;282.9106937;37181227;60.961977440135655;55.00391474068528
2020-10-15;278.25137562;281.60298488;277.56361765;281.01209423;42514177;58.843518586730106;55.77711479254744
2020-10-16;282.65883867;284.08181959;279.1231815;279.47190385;40570702;57.10972733033257;56.094532391592224
2020-10-19;281.38987678;282.34886324;273.93109317;274.9094531;36756754;52.20289488499693;56.14005575830667
2020-10-20;275.64564473;278.60978471;274.08608088;275.50034375;32195361;52.76889028703949;56.112186723772496
2020-10-21;275.75219878;278.31918275;274.80289904;275.28723564;29306137;52.52730306757908;55.81158129746801
2020-10-22;276.12029459;277.02116066;272.02280697;275.27754891;32196162;52.5155339018107;56.03276249679775
2020-10-23;275.86843956;275.98468034;272.95447685;275.8200059;24658542;53.14860991128242;55.96378681641858
2020-10-26;273.47581677;276.36246289;268.08999379;271.68377135;38421094;47.90413697213787;55.82446900334195
2020-10-27;272.60401089;274.6236945;271.42222959;273.80516565;30559123;50.59670554511968;55.61000193734808
2020-10-28;269.41707607;269.91119627;262.878532;263.13038703;53413523;39.52613411827356;54.52339473188173
2020-10-29;264.4865295;270.73447162;263.98281944;267.73158471;43246302;45.10186830598812;53.60582274228567
2020-10-30;265.77970822;266.61761054;258.70355052;260.94118561;65935893;39.337517887461644;51.86976191077588
2020-11-02;263.21756762;264.95149264;258.6066832;261.52238952;39987409;40.04384764975653;50.18490470633174
2020-11-03;263.34349513;268.14811419;262.35544847;266.04609335;43604145;45.37508953935823;49.07155557056193
2020-11-04;274.67697153;279.72375888;273.03991383;277.92202674;75728206;56.348711078626124;48.89335503426878
2020-11-05;284.21840251;286.13637544;282.85257331;285.16770224;52054186;61.4385952234055;49.20255988377399
2020-11-06;284.38307696;286.10731524;280.75055247;285.38081035;40959764;61.58049065719601;49.87238815321678
2020-11-09;287.99622798;289.76889993;279.0941213;279.54939771;86537071;55.55619163427847;50.071481106591
