time;open;high;low;close;RSI;RSI-based MA
2020-03-11;2.868;2.868;1.386;2.164;53.20553509781018;52.205020977761635
2020-03-12;2.577;2.902;1.846;1.879;50.37186295419472;51.912311650686945
2020-03-13;2.713;3.801;1.72;1.722;48.82905943747104;51.76793292748657
2020-03-16;2.729;14.55;1.865;1.915;50.82306517176035;51.407277371472404
2020-03-17;2.35;2.575;1.885;1.903;50.690801437185556;51.38442668491076
2020-03-18;3.055;9.647;3.055;3.061;61.18770576516979;51.470837603425245
2020-03-19;1.704;1.941;1.443;1.459;46.45443647224324;51.05494839555518
2020-03-20;1.994;2.2;1.54;1.6;47.64924735986149;50.894280193250815
2020-03-23;1.438;2.286;1.309;1.339;45.619990841521954;50.90232973713255
2020-03-24;1.355;1.363;0.925;1.131;44.01137138663535;50.682759293790504
2020-03-25;0.659;1.016;0.588;1.016;43.10635057050172;50.21288423195193
2020-03-26;1.618;2.463;1.186;1.517;48.112260035387486;49.650864989295364
2020-03-27;1.41;1.433;1.166;1.383;46.92305367890441;49.11303525851048
2020-03-30;0.96;1.635;0.96;1.319;46.333991636551595;48.80848084608549
2020-03-31;1.875;1.875;1.22;1.246;45.63034264318827;48.26739567075534
2020-04-01;1.023;1.578;0.901;1.516;48.73155891670065;48.150231096648625
2020-04-02;2.247;2.634;1.393;1.435;47.84977674838414;48.080282333142414
2020-04-03;1.334;1.801;1.145;1.598;49.81761576791835;48.00846451858228
2020-04-06;2.041;2.041;1.205;1.299;46.36171579774422;47.69924411576504
2020-04-07;0.506;1.132;0.506;1.124;44.41947449732865;46.501513310919236
2020-04-08;0.623;1.837;0.623;1.499;49.31913105703454;46.70613435269005
2020-04-09;1.103;1.237;0.752;1.136;45.16828495159248;46.52892275209941
2020-04-13;1.15;1.217;0.837;1.215;46.228941915669516;46.572419257395666
2020-04-14;1.035;1.24;0.967;1.178;45.782258684770156;46.698911207262434
2020-04-15;2.579;2.579;1.593;1.593;51.448784345915996;47.29479933407773
2020-04-16;1.681;2.706;1.431;1.563;51.03355399167801;47.503463188098486
2020-04-17;2.698;2.698;1.013;1.337;47.897397260356634;47.57305915820222
2020-04-20;1.873;2.641;1.697;1.785;53.939951950281696;48.11634203775437
2020-04-21;2.787;2.787;1.626;1.631;51.7194926494511;48.551281323916
2020-04-22;0.993;2.02;0.993;1.498;49.81234273323328;48.628480167954045
2020-04-23;2.375;2.375;1.646;1.753;53.36319489577937;49.022295749910846
2020-04-24;0.905;2.299;0.905;1.644;51.680019638109094;49.15532459778162
2020-04-27;1.584;2.154;1.464;1.691;52.3775376166549;49.58502615627525
2020-04-28;0.538;1.947;0.538;1.585;50.60334576678319;50.026731246950575
2020-04-29;1.506;1.862;1.202;1.678;52.135254948340425;50.227882953472424
2020-04-30;1.622;2.174;1.293;1.706;52.61175817661965;50.75955961240293
2020-05-01;5.674;8.159;2.827;2.86;67.13390131473034;52.25277099805013
2020-05-04;2.016;2.198;1.423;1.801;51.52829286153934;52.6632020106765
2020-05-05;5.834;6.923;2.019;2.139;55.114614246398844;52.92504700356813
2020-05-06;0.987;2.087;0.987;1.753;50.517764562337796;52.888204901472406
2020-05-07;2.075;3.827;2.024;2.1;54.21473609035093;53.33944338932914
2020-05-08;1.122;1.827;0.674;1.782;50.491685069397555;53.09313861212313
2020-05-11;1.221;2.186;1.221;1.802;50.72089425447574;53.021810155339175
2020-05-12;2.634;2.97;1.648;1.691;49.35516642428259;52.989154704699835
2020-05-13;1.586;2.638;1.489;1.936;52.40163749618275;52.92047203330008
2020-05-14;2.3;3.078;1.686;1.686;49.15251375644118;52.73993589889523
