time;open;high;low;close;RSI;RSI-based MA
2020-03-11;0.98;0.98;0.98;0.98;41.95467608180664;43.244892542602216
2020-03-12;0.78;0.78;0.78;0.78;39.442211111749096;43.03902396964792
2020-03-13;1;1;1;1;43.4536621442626;43.048030263417544
2020-03-16;0.91;0.91;0.91;0.91;42.22149505421115;43.13368699055593
2020-03-17;1.16;1.16;1.16;1.16;46.73934600735617;43.18602240773527
2020-03-18;1.02;1.02;1.02;1.02;44.63455250434382;43.43816446593637
2020-03-19;1.14;1.14;1.14;1.14;46.84416296982617;43.82288184923852
2020-03-20;1.2;1.2;1.2;1.2;47.962437760696055;44.10643544322568
2020-03-23;1.61;1.61;1.61;1.61;54.93864133559421;44.82276409725451
2020-03-24;1.59;1.59;1.59;1.59;54.55443626100904;45.264461021058715
2020-03-25;1.54;1.54;1.54;1.54;53.546254191556976;45.94736885362016
2020-03-26;1.72;1.72;1.72;1.72;56.651994914771244;47.01813219473352
2020-03-27;1.43;1.43;1.43;1.43;50.763477072122534;47.89330655281389
2020-03-30;1.47;1.47;1.47;1.47;51.51211309841453;48.22996146483721
2020-03-31;1.43;1.43;1.43;1.43;50.68221716611302;48.853357256573375
2020-04-01;1.16;1.16;1.16;1.16;45.36895218213406;49.276695904458016
2020-04-02;1.22;1.22;1.22;1.22;46.70602828504012;49.50900777165641
2020-04-03;1.2;1.2;1.2;1.2;46.29925350951514;49.80027623274956
2020-04-06;1.45;1.45;1.45;1.45;51.93445725681413;50.17135560771084
2020-04-07;1.54;1.54;1.54;1.54;53.81347870498172;50.826993193470685
2020-04-08;1.54;1.54;1.54;1.54;53.81347870498172;51.32480146026751
2020-04-09;1.54;1.54;1.54;1.54;53.81347870498172;51.74273295628792
2020-04-13;1.54;1.54;1.54;1.54;53.81347870498172;51.66236419695845
2020-04-14;1.72;1.72;1.72;1.72;58.208441318942924;51.92336455823945
2020-04-15;1.43;1.43;1.43;1.43;49.95998942315869;51.66720278906814
2020-04-16;1.69;1.69;1.69;1.69;55.98243060213506;51.619376766736984
2020-04-17;1.67;1.67;1.67;1.67;55.429793843616075;51.952685107557954
2020-04-20;1.82;1.82;1.82;1.82;58.721056472563056;52.467609634282844
2020-04-21;1.45;1.45;1.45;1.45;49.09125787247505;52.35396968473729
2020-04-22;1.52;1.52;1.52;1.52;50.73723254714799;52.73741828223827
2020-04-23;1.69;1.69;1.69;1.69;54.57811894938088;53.29971047254833
2020-04-24;1.67;1.67;1.67;1.67;54.04425822059401;53.85292509476824
2020-04-27;1.72;1.72;1.72;1.72;55.2234507648132;54.087853202482464
2020-04-28;1.79;1.79;1.79;1.79;56.89117355373523;54.307688548822
2020-04-29;1.89;1.89;1.89;1.89;59.22746795556932;54.69440206672112
2020-04-30;1.47;1.47;1.47;1.47;47.56732077350578;54.248247928758545
2020-05-01;1.2;1.2;1.2;1.2;41.861769585519546;53.39455442022554
2020-05-04;1.45;1.45;1.45;1.45;48.07255849235937;52.67056278975529
