time;open;high;low;close;RSI;RSI-based MA
2021-01-04;114.3;131.39;113.9;124.65;59.11796530599206;52.28514948520261
2021-01-05;125.92;125.92;118.43;120.07;54.30569727567811;51.51573045616738
2021-01-06;116.61;123.9;111.31;119.9;54.1295674062598;51.46282374129258
2021-01-07;114.86;114.86;109.38;109.38;44.509250076605944;51.21337390799747
2021-01-08;109;114.61;107.75;111;46.09795784374104;51.178731162311614
2021-01-11;118.35;120.74;115.88;118.8;53.06550400683329;51.635117869485725
2021-01-12;117.5;119.98;114.89;115.79;50.36018473535198;51.17111909784263
2021-01-13;119.34;120.11;116.79;117.76;52.08201062496326;50.90546083310722
2021-01-14;117.19;123.38;116.08;122.78;56.24678275292429;51.10315564444088
2021-01-15;123.59;127.61;119.6;124.25;57.414015988608504;51.60208495810398
2021-01-19;118.74;121.27;118.17;120.71;53.69880978961667;51.896962378128116
2021-01-20;118.04;118.34;112.53;114.17;47.57398464720455;51.6162638079075
2021-01-21;113.57;115.12;111.66;112.59;46.202906057087134;51.55184227224198
2021-01-22;115.79;115.88;111.18;111.79;45.4880676266635;51.449478866966444
2021-01-25;114.86;128.52;114.2;116.63;50.47990185685574;50.832474334885276
2021-01-26;114.55;117.11;113.5;115.31;49.157772271403886;50.464765406008546
2021-01-27;123.87;168.78;121.23;157.69;73.31930159740617;51.835460705376136
2021-01-28;136.93;136.93;128.27;133.22;56.59536793054611;52.698754837800436
2021-01-29;136.08;148.9;130.37;137.33;58.315216475269125;53.57141616862388
2021-02-01;134.85;140.8;129.18;129.44;53.89989896241455;53.63101580830825
2021-02-02;123.4;123.72;115.51;119.1;48.69629553441173;53.51216657966966
2021-02-03;116.41;116.81;110.78;111.03;45.041471363041545;53.00927091810382
2021-02-04;109.94;109.94;107.13;108.47;43.91546924960503;52.128462810723875
2021-02-05;108.02;110.29;107;107.64;43.53546137320568;51.13713748105225
2021-02-08;110.28;110.57;106.61;106.61;43.03776033227171;50.37563394838475
2021-02-09;108.39;110.43;106.46;108.14;44.06077239037964;50.124690215754406
