time;open;high;low;close;RSI;RSI-based MA
2021-01-29;1.95;1.95;1.95;1.95;;
2021-02-01;1.4;1.4;1.4;1.4;;
2021-02-02;1.12;1.12;1.12;1.12;;
2021-02-03;1.8;1.8;1.8;1.8;;
2021-02-04;1.52;1.52;1.52;1.52;;
2021-02-05;1.03;1.03;1.03;1.03;;
2021-02-08;2.74;2.74;2.74;2.74;;
2021-02-09;2.25;2.25;2.25;2.25;;
2021-02-10;1.75;1.75;1.75;1.75;;
2021-02-11;1.23;1.23;1.23;1.23;;
2021-02-12;2.52;2.52;2.52;2.52;;
2021-02-16;2.43;2.43;2.43;2.43;;
2021-02-17;1.62;1.62;1.62;1.62;;
2021-02-18;1.38;1.38;1.38;1.38;;
2021-02-19;1.63;1.63;1.63;1.63;48.044009779951104;
2021-02-22;2.76;2.76;2.76;2.76;54.77242960052391;
2021-02-23;1.36;1.36;1.36;1.36;46.70278338559341;
2021-02-24;2.04;2.04;2.04;2.04;50.51625574810494;
2021-02-25;1.72;1.72;1.72;1.72;48.74857532908333;
2021-02-26;1.78;1.78;1.78;1.78;49.1081645523196;
2021-03-01;2.55;2.55;2.55;2.55;53.60678500246799;
2021-03-02;1.22;1.22;1.22;1.22;46.036995384614855;
2021-03-03;1.62;1.62;1.62;1.62;48.39709966928144;
2021-03-04;0.96;0.96;0.96;0.96;44.90714979075659;
2021-03-05;1.04;1.04;1.04;1.04;45.42090579718098;
2021-03-08;0.98;0.98;0.98;0.98;45.08135513602142;
2021-03-09;1.28;1.28;1.28;1.28;47.20647832665421;
2021-03-10;1.73;1.73;1.73;1.73;50.31238493268199;48.49009803108827
2021-03-11;1.17;1.17;1.17;1.17;46.63546425983071;48.38948763679395
2021-03-12;0.74;0.74;0.74;0.74;43.97775468962423;47.61843942887255
2021-03-15;1.21;1.21;1.21;1.21;47.499582043519105;47.67535361872439
2021-03-16;2.27;2.27;2.27;2.27;54.453856857367434;47.95661084081456
2021-03-17;1.7;1.7;1.7;1.7;50.574378642198184;48.08702536317991
2021-03-18;1.29;1.29;1.29;1.29;47.929295071060636;48.00282040023284
2021-03-19;1.4;1.4;1.4;1.4;48.704438627492145;47.65265280202028
2021-03-22;0.83;0.83;0.83;0.83;44.9687842832974;47.576352009069026
2021-03-23;1.26;1.26;1.26;1.26;48.19678162152587;47.56204357708649
2021-03-24;1.85;1.85;1.85;1.85;52.32867865208648;48.09215278146719
2021-03-25;1.13;1.13;1.13;1.13;47.36384328729207;48.23093403076085
2021-03-26;2.12;2.12;2.12;2.12;53.84786238950989;48.85711312029574
2021-03-29;0.38;0.38;0.38;0.38;43.6664745446626;48.60425570729633
2021-03-30;1.28;1.28;1.28;1.28;49.034256014012136;48.5129607845342
2021-03-31;1.49;1.49;1.49;1.49;50.22602395565284;48.76942933423579
2021-04-01;1.81;1.81;1.81;1.81;52.06542969014207;49.34712040570135
2021-04-05;1.14;1.14;1.14;1.14;48.06068643330424;49.387199290686006
2021-04-06;2.62;2.62;2.62;2.62;56.09440611440963;49.50438138047473
2021-04-07;1.53;1.53;1.53;1.53;49.964780895377565;49.46083868427326
2021-04-08;1.79;1.79;1.79;1.79;51.33093258913691;49.703812792707275
2021-04-09;2.13;2.13;2.13;2.13;53.13303793398509;50.020141314599634
2021-04-12;1.11;1.11;1.11;1.11;47.45597172792034;50.197797560644126
2021-04-13;1.12;1.12;1.12;1.12;47.51517933926061;50.14911168333947
2021-04-14;1.83;1.83;1.83;1.83;51.67848016952928;50.10266893458538
2021-04-15;1.36;1.36;1.36;1.36;48.91250562476896;50.21328767297659
2021-04-16;1.59;1.59;1.59;1.59;50.3139867664647;49.96086798561622
2021-04-19;2.53;2.53;2.53;2.53;55.66684779367755;50.818037503403
2021-04-20;1.76;1.76;1.76;1.76;50.835518592724476;50.94669911616817
2021-04-21;1.8;1.8;1.8;1.8;51.07307778926438;51.00720296142613
2021-04-22;1.23;1.23;1.23;1.23;47.547369111819556;50.684484348688805
2021-04-23;1.06;1.06;1.06;1.06;46.51599678350475;50.57414937370313
2021-04-26;1.99;1.99;1.99;1.99;52.57640857395298;50.322863835099085
2021-04-27;1.48;1.48;1.48;1.48;49.278720581800464;50.273859526986435
2021-04-28;1.97;1.97;1.97;1.97;52.36980985975872;50.34806504631656
2021-04-29;2.47;2.47;2.47;2.47;55.359389207339795;50.50709013727048
