time;open;high;low;close;RSI;RSI-based MA
2020-03-04;127.38;127.38;127.38;127.38;44.11849141641845;49.4595860779636
2020-03-05;123.61;123.61;123.61;123.61;39.708560409627424;48.57598187323206
2020-03-06;126.08;126.08;126.08;126.08;43.68056478800067;47.99432967569514
2020-03-09;121.57;121.57;121.57;121.57;38.67096178758527;47.099499032052506
2020-03-10;121.38;121.38;121.38;121.38;38.470787686811434;45.670728084202445
2020-03-11;121.72;121.72;121.72;121.72;39.07850757055808;43.93598316191238
2020-03-12;115.79;115.79;115.79;115.79;32.96327588417945;42.3319203189702
2020-03-13;132.37;132.37;132.37;132.37;54.43345147750043;42.474929104674494
2020-03-16;114.66;114.66;114.66;114.66;39.778363171079796;42.02150508483471
2020-03-17;116.67;116.67;116.67;116.67;41.696926744101525;41.67225280946996
2020-03-18;113.54;113.54;113.54;113.54;39.582189490367476;41.18571405660599
2020-03-19;115.44;115.44;115.44;115.44;41.521047049585334;40.81706206355593
2020-03-20;118.12;118.12;118.12;118.12;44.239211357114826;41.04088869650291
2020-03-23;117.05;117.05;117.05;117.05;43.37240264982101;41.52248153448225
2020-03-24;117.75;117.75;117.75;117.75;44.14346382347589;41.5242652778435
2020-03-25;116.6;116.6;116.6;116.6;43.10504328581674;41.7668711975713
2020-03-26;118.97;118.97;118.97;118.97;45.92806340934859;41.92740681338187
2020-03-27;117.41;117.41;117.41;117.41;44.3675531904047;42.33430619929754
2020-03-30;122.18;122.18;122.18;122.18;49.96558977686856;43.155363491444476
2020-03-31;125.49;125.49;125.49;125.49;53.46490056362453;44.18296299094923
2020-04-01;115.48;115.48;115.48;115.48;43.546200353379575;44.93888616732066
2020-04-02;118.43;118.43;118.43;118.43;46.68530334636505;44.3854470150967
2020-04-03;120.57;120.57;120.57;120.57;48.90487071093528;45.03734041080067
2020-04-06;121.01;121.01;121.01;121.01;49.3715724439527;45.58552938936147
2020-04-07;118.48;118.48;118.48;118.48;46.728585175517416;46.09598622401503
2020-04-08;119.3;119.3;119.3;119.3;47.70571077370784;46.53774791859522
2020-04-09;120.85;120.85;120.85;120.85;49.58802615460252;46.919806118415764
2020-04-13;119.6;119.6;119.6;119.6;48.08485163621114;47.25640961744363
2020-04-14;122.33;122.33;122.33;122.33;51.53990056323329;47.7847265274263
2020-04-15;122.42;122.42;122.42;122.42;51.65413157248427;48.39537569075969
2020-04-16;122.33;122.33;122.33;122.33;51.52333740351476;48.79503811891442
2020-04-17;126.43;126.43;126.43;126.43;56.87993207923482;49.68877946811657
2020-04-20;125.34;125.34;125.34;125.34;55.135653204202654;50.058069712926155
2020-04-21;123.71;123.71;123.71;123.71;52.540876698648276;49.99206800828499
2020-04-22;126.19;126.19;126.19;126.19;55.938501772762805;50.877232395383786
2020-04-23;125.22;125.22;125.22;125.22;54.30104931112278;51.421214250009335
2020-04-24;126.51;126.51;126.51;126.51;56.13983368220705;51.93799731938589
2020-04-27;129.29;129.29;129.29;129.29;59.88578905030616;52.68901279126828
2020-04-28;129.23;129.23;129.23;129.23;59.76714499767654;53.620338492851076
2020-04-29;132.6;132.6;132.6;132.6;64.07253152564627;54.78939711798954
2020-04-30;130.38;130.38;130.38;130.38;59.55155590397518;55.501077814373296
2020-05-01;129.97;129.97;129.97;129.97;58.72738643705818;56.26125887157666
2020-05-04;131.29;131.29;131.29;131.29;60.61714101716627;56.909633189714725
2020-05-05;128.26;128.26;128.26;128.26;54.45368768170732;57.10960148323066
2020-05-06;128.59;128.59;128.59;128.59;54.99045892680086;57.35725302060825
2020-05-07;130.67;130.67;130.67;130.67;58.32435765572571;57.46042627607188
2020-05-08;132.21;132.21;132.21;132.21;60.648441668117194;57.85419688063721
2020-05-11;129.1;129.1;129.1;129.1;54.08851572849839;57.9647425256265
2020-05-12;125.97;125.97;125.97;125.97;48.412946361786645;57.42720285341392
2020-05-13;123.43;123.43;123.43;123.43;44.34630499488976;56.7161496879687
2020-05-14;124.35;124.35;124.35;124.35;46.111958787627216;55.99987290978443
2020-05-15;124.47;124.47;124.47;124.47;46.35104301878606;55.03310533610443
2020-05-18;129.23;129.23;129.23;129.23;54.89888035426584;54.685372147289385
2020-05-19;127.48;127.48;127.48;127.48;51.64120986409051;53.7974206000354
2020-05-20;125.95;125.95;125.95;125.95;48.908663572768084;53.03721400494918
2020-05-21;124.53;124.53;124.53;124.53;46.45193849665414;52.16039629492031
2020-05-22;125.78;125.78;125.78;125.78;48.885922084500535;51.32245208544418
2020-05-26;129.11;129.11;129.11;129.11;54.782491610806396;51.34593808037983
2020-05-27;129.96;129.96;129.96;129.96;56.17233728400955;51.4303579630376
2020-05-28;130.78;130.78;130.78;130.78;57.52857674506372;51.37351646941888
2020-05-29;131.72;131.72;131.72;131.72;59.09137054635672;51.26229710357885
2020-06-01;132.09;132.09;132.09;132.09;59.71965540879419;51.664521366457116
2020-06-02;132.61;132.61;132.61;132.61;60.63469851051126;52.537503662794585
2020-06-03;131.5;131.5;131.5;131.5;57.625390942043815;53.48600980187702
2020-06-04;130.77;130.77;130.77;130.77;55.66861832604246;54.16862834033526
2020-06-05;129.87;129.87;129.87;129.87;53.267079056688694;54.66263091447116
2020-06-08;129.11;129.11;129.11;129.11;51.2562201788251;54.40244090193967
2020-06-09;124.93;124.93;124.93;124.93;41.88971656492337;53.70590566628488
2020-06-10;127.74;127.74;127.74;127.74;48.67923223235557;53.689517713398274
2020-06-11;131.29;131.29;131.29;131.29;55.71832316797643;54.351402332778434
2020-06-12;133.54;133.54;133.54;133.54;59.509032092158705;55.110195904754015
2020-06-15;137.33;137.33;137.33;137.33;64.95162272548905;55.83656241294563
2020-06-16;133.85;133.85;133.85;133.85;57.33144474659548;55.91935580313034
2020-06-17;135.49;135.49;135.49;135.49;59.72925107986098;56.076546827044425
2020-06-18;134.9;134.9;134.9;134.9;58.45653342303845;56.03120131823598
2020-06-19;125.38;125.38;125.38;125.38;42.660698615508736;54.81270440442988
2020-06-22;135.54;135.54;135.54;135.54;56.24837409363263;54.499395517509974
2020-06-23;135.2;135.2;135.2;135.2;55.77207531678222;54.367015829991296
2020-06-24;134.05;134.05;134.05;134.05;54.10330377348588;54.25520764766582
2020-06-25;131.92;131.92;131.92;131.92;51.05614855582949;54.09728404046159
2020-06-26;137.47;137.47;137.47;137.47;57.735636725683754;54.56009950809435
2020-06-29;135.75;135.75;135.75;135.75;55.220478250288856;55.51229677133474
2020-06-30;148.27;148.27;148.27;148.27;66.61964117262522;56.793754552782566
2020-07-01;142.44;142.44;142.44;142.44;59.077963987174165;57.03372889701098
2020-07-02;146.34;146.34;146.34;146.34;62.16367553942521;57.223346286101446
2020-07-06;140.98;140.98;140.98;140.98;55.92245940996363;56.5784060492782
2020-07-07;138.34;138.34;138.34;138.34;53.09491590959788;56.27579684663551
2020-07-08;144.46;144.46;144.46;144.46;58.35204769644597;56.17742517639159
2020-07-09;138.84;138.84;138.84;138.84;52.529635966682456;55.75407535808045
2020-07-10;135.68;135.68;135.68;135.68;49.53662260412475;56.24521278583874
2020-07-13;128.52;128.52;128.52;128.52;43.49010472758919;55.333907831121344
2020-07-14;131.1;131.1;131.1;131.1;46.04572416696278;54.6391684632771
2020-07-15;146.53;146.53;146.53;146.53;58.21626423293172;54.93295135323752
2020-07-16;142.44;142.44;142.44;142.44;54.69442818701912;55.19282846975106
2020-07-17;140.81;140.81;140.81;140.81;53.310273301969374;54.87673108234289
2020-07-20;145.9;145.9;145.9;145.9;56.97216860291535;55.00185182181622
2020-07-21;134.84;134.84;134.84;134.84;48.13750193276562;53.6816990189691
2020-07-22;140.39;140.39;140.39;140.39;52.14758882135727;53.18667222141075
2020-07-23;140.74;140.74;140.74;140.74;52.397559640477176;52.48909251434304
2020-07-24;139.4;139.4;139.4;139.4;51.29281112580924;52.15840335118916
2020-07-27;139.61;139.61;139.61;139.61;51.46551495683674;52.042017568849076
2020-07-28;139.64;139.64;139.64;139.64;51.49197613228491;51.55201245712329
2020-07-29;140.86;140.86;140.86;140.86;52.623197785266846;51.55869544416503
2020-07-30;138.99;138.99;138.99;138.99;50.672573843706395;51.639834818420866
2020-07-31;141.56;141.56;141.56;141.56;53.23803401476401;52.3361154817905
2020-08-03;141.77;141.77;141.77;141.77;53.45107215327632;52.86506890938432
2020-08-04;141.64;141.64;141.64;141.64;53.28922214761598;52.51313733186176
2020-08-05;139.59;139.59;139.59;139.59;50.68298645890996;52.22660577985397
2020-08-06;141.75;141.75;141.75;141.75;53.27596668539059;52.2241553072412
2020-08-07;139.75;139.75;139.75;139.75;50.62195821609733;51.77056885103991
2020-08-10;137.5;137.5;137.5;137.5;47.740607567931015;51.74221925355172
2020-08-11;136.39;136.39;136.39;136.39;46.339305268152046;51.3273418568942
2020-08-12;137.01;137.01;137.01;137.01;47.27031129956378;50.96110983254325
