time;open;high;low;close;VWAP;Upper Band #1;Lower Band #1;Volume;RSI;RSI-based MA
2022-01-04 05:00:00 ;1804.305;1804.35;1803.25;1803.56;1804.821610111747;1805.5388548931332;1804.104365330361;456;29.34758768429795;22.627755222599482
2022-01-04 06:00:00 ;1803.56;1805.585;1803.33;1805.53;1804.820938781757;1805.500789486742;1804.141088076772;553;35.839258941636885;24.097343050157452
2022-01-04 07:00:00 ;1805.53;1806.13;1803.5;1803.555;1804.7651303330142;1805.4149720188857;1804.1152886471427;821;32.604834018316836;25.369975827051036
2022-01-04 08:00:00 ;1803.555;1807.46;1803.325;1805.79;1804.906402711013;1805.563040682172;1804.249764739854;1431;39.282809668973805;27.159752961679924
2022-01-04 09:00:00 ;1805.79;1806.87;1803.425;1804.045;1804.8839002207037;1805.4811882502836;1804.2866121911238;1667;36.26169781098632;28.767012279458033
2022-01-04 10:00:00 ;1804.045;1806.765;1801.98;1805.785;1804.878666635662;1805.436262151703;1804.3210711196211;1387;41.123990829553925;30.31855277739133
2022-01-04 11:00:00 ;1805.785;1808.685;1805.37;1805.675;1805.0389983434416;1805.76569784526;1804.312298841623;1121;40.91151267083323;31.847808722935348
2022-01-04 12:00:00 ;1805.675;1805.72;1802.475;1804.11;1804.9482244199319;1805.692398831394;1804.2040500084697;1273;37.910390734228116;33.15506414164339
2022-01-04 13:00:00 ;1804.11;1805.14;1798.51;1801.3;1804.4427827879415;1805.81410221363;1803.071463362253;2379;33.200988557431984;34.15971871465833
2022-01-04 14:00:00 ;1801.3;1807.37;1799.825;1807.225;1804.5182203159043;1805.7480262928475;1803.288414338961;4060;47.897989441238124;35.53952469083399
2022-01-04 15:00:00 ;1807.225;1810.94;1806.35;1810.305;1805.5430857427716;1807.7628525500259;1803.3233189355174;5491;53.611652569854066;37.28407117326176
2022-01-04 16:00:00 ;1810.305;1816.81;1807.56;1814.68;1806.9056628948456;1810.4207341177225;1803.3905916719687;5591;60.27557315309678;39.34442981609658
2022-01-04 17:00:00 ;1814.68;1815.63;1811.725;1812.61;1807.359991313921;1811.1268671745809;1803.5931154532611;2337;56.1644596440345;41.06153277665642
2022-01-04 18:00:00 ;1812.61;1815.12;1811.925;1813.66;1807.5404461965425;1811.3959202678386;1803.6849721252463;988;57.73902701638004;43.012269481490186
2022-01-04 19:00:00 ;1813.66;1815.225;1813.526;1815.14;1807.7144074403568;1811.6771155646577;1803.751699316056;855;59.924144467806755;45.19630925174081
2022-01-04 20:00:00 ;1815.14;1815.275;1813.824;1814.585;1807.8045725600148;1811.8177372683813;1803.7914078516483;465;58.698462019073375;46.82910947155771
2022-01-04 21:00:00 ;1814.585;1815.415;1813.485;1815.235;1807.8886263264892;1811.948552726784;1803.8286999261943;435;59.737151372359115;48.76713213970358
2022-01-04 22:00:00 ;1815.235;1815.43;1814.17;1814.5;1807.9402519966318;1812.0276776816963;1803.8528263115672;273;57.96205515899491;50.101363960419384
2022-01-05 00:00:00 ;1814.5;1814.5;1813.09;1813.945;1813.845;1813.845;1813.845;262;56.594508943523;51.55370761274343
2022-01-05 01:00:00 ;1813.945;1814.735;1812.86;1813.02;1813.6486996336998;1813.7958897964545;1813.5015094709452;466;54.29522144561279;52.49450979960477
2022-01-05 02:00:00 ;1813.02;1815.435;1812.82;1815.34;1814.0526800794835;1814.5057296162886;1813.5996305426784;614;58.81473583393873;53.77331145411231
2022-01-05 03:00:00 ;1815.34;1816.28;1814.215;1815.64;1814.4816465053764;1815.205168852788;1813.7581241579649;642;59.37417175100424;55.30643866959632
2022-01-05 04:00:00 ;1815.64;1816.58;1814.45;1815.495;1814.679295210962;1815.4451713477001;1813.9134190742238;473;58.95732378929262;57.1461769004435
2022-01-05 05:00:00 ;1815.495;1815.495;1814.69;1814.995;1814.7032526061532;1815.4503810624747;1813.9561241498318;165;57.4592716810309;57.829125631857266
2022-01-05 06:00:00 ;1814.995;1816.305;1814.32;1815.87;1814.8396598209583;1815.5828163163712;1814.0965033255454;543;59.40330015294049;58.242814744934876
2022-01-05 07:00:00 ;1815.87;1817.086;1812.79;1813.14;1814.7455548712685;1815.4432890383832;1814.0478207041538;732;51.49628016629056;57.615722388734426
2022-01-05 08:00:00 ;1813.14;1815.74;1812.595;1813.555;1814.5839191096636;1815.2814463212685;1813.8863918980587;1015;52.53067292575122;57.35616619457134
2022-01-05 09:00:00 ;1813.555;1817.7;1813.435;1816.87;1814.9002945331858;1815.7525956597947;1814.047993406577;1411;59.889213980461776;57.509750977720024
2022-01-05 10:00:00 ;1816.87;1820.225;1816.395;1817.805;1815.4056906955013;1816.818455954602;1813.9929254364006;1168;61.69293863253142;57.6360934180575
2022-01-05 11:00:00 ;1817.805;1820.05;1817.76;1818.49;1815.765823877632;1817.4577886264788;1814.0738591287854;899;63.005471562515645;57.94373695687481
2022-01-05 12:00:00 ;1818.49;1820.81;1817.83;1818.76;1816.1025025745548;1817.999064677207;1814.2059404719027;932;63.53581326528744;58.21506994922682
2022-01-05 13:00:00 ;1818.76;1819.265;1817.07;1818.005;1816.3095453874773;1818.2069261239596;1814.412164650995;1070;60.906456677412926;58.425384343399536
2022-01-05 14:00:00 ;1818.005;1828.025;1815.035;1825.555;1818.8200022181293;1822.3405586302513;1815.2994458060073;6439;72.95822497704175;59.594221202936595
2022-01-05 15:00:00 ;1825.555;1829.63;1825.25;1825.876;1820.2312986966265;1824.666646150159;1815.795951243094;3552;73.33461351116259;60.9541777790473
2022-01-05 16:00:00 ;1825.876;1826.705;1820.466;1823.365;1820.6933128196483;1824.9599475056127;1816.426678133684;3341;65.63826625442304;61.44157280908189
2022-01-05 17:00:00 ;1823.365;1825.455;1822.475;1824;1820.9288016329513;1825.1259756190116;1816.731627646891;1833;66.59309093887632;61.95720989392989
2022-01-05 18:00:00 ;1824;1825.67;1822.62;1822.87;1821.0200773374713;1825.177796976806;1816.8623576981367;864;63.226155812975705;62.26212646705011
2022-01-05 19:00:00 ;1822.87;1824.985;1822.715;1823.96;1821.087666087685;1825.219037225041;1816.956294950329;638;65.06119908243625;62.80512128143622
2022-01-05 20:00:00 ;1823.96;1824.5;1812.485;1813.04;1820.099704766002;1824.177726478009;1816.0216830539953;7806;42.29204871632652;61.58288903596379
2022-01-05 21:00:00 ;1813.04;1814.315;1808.33;1809.935;1819.4019432733187;1824.020884783262;1814.7830017633753;2848;38.19854463114631;60.633050783453484
2022-01-05 22:00:00 ;1809.935;1810.92;1808.935;1810.31;1819.2313750629112;1823.9758974352224;1814.4868526906;701;38.9668897787951;59.66420913009948
2022-01-06 00:00:00 ;1810.31;1811.516;1809.975;1810.34;1810.6103333333333;1810.6103333333333;1810.6103333333333;363;39.032192743213834;58.174421898867486
2022-01-06 01:00:00 ;1810.34;1810.53;1807.835;1809.325;1809.716466990291;1810.375888304821;1809.0570456757612;667;37.567621297108175;56.45118494633726
2022-01-06 02:00:00 ;1809.325;1811.58;1807.17;1810.255;1809.6887861661164;1810.1192925812938;1809.258279750939;1394;39.796621294162804;54.79340992716919
2022-01-06 03:00:00 ;1810.255;1810.3;1808.17;1809.28;1809.566364564743;1809.981523376876;1809.15120575261;938;38.254600578370166;52.98760902096082
2022-01-06 04:00:00 ;1809.28;1809.41;1806.58;1807.03;1809.2537582153795;1810.0524731123849;1808.4550433183742;665;34.89442029382653;51.12960642213323
2022-01-06 05:00:00 ;1807.03;1807.125;1805.38;1805.47;1808.8276862406449;1810.1554550051542;1807.4999174761356;605;32.74672092361648;48.25735613260285
2022-01-06 06:00:00 ;1805.47;1807.62;1803.105;1803.105;1807.8939675015408;1810.0008568047756;1805.787078198306;1317;29.756579434036965;45.14463941280816
2022-01-06 07:00:00 ;1803.105;1803.91;1799.495;1802.1;1806.732390987319;1809.7781537587978;1803.68662821584;1411;28.563010517299944;42.49640686015652
2022-01-06 08:00:00 ;1802.1;1803.75;1799.525;1801.025;1805.407356599416;1808.9034612897483;1801.9112519090838;2454;27.301535503801574;39.68986718622261
2022-01-06 09:00:00 ;1801.025;1802.095;1794.72;1795.505;1803.6196915882929;1808.1504204099388;1799.088962766647;2839;21.942604702772925;36.74104210692241
2022-01-06 10:00:00 ;1795.505;1796.505;1793.78;1794.955;1802.5711756563137;1807.6566179671697;1797.4857333454577;1771;21.489982930008424;33.62881238174899
2022-01-06 11:00:00 ;1794.955;1807.236;1793.94;1801.31;1802.250189751711;1806.8928236124618;1797.6075558909604;3257;37.52563607559168;33.28835433598221
2022-01-06 12:00:00 ;1801.31;1801.75;1797.12;1797.51;1802.00042108301;1806.5608741150322;1797.4399680509878;1377;33.16371785649238;32.92872385207836
2022-01-06 13:00:00 ;1797.51;1800.505;1791.78;1791.835;1801.1062049782854;1806.002172194555;1796.2102377620158;2663;27.94037392502105;32.14111557680878
2022-01-06 14:00:00 ;1791.835;1793.28;1786.935;1788.51;1798.2576811569086;1804.7984723587933;1791.7168899550238;7126;25.41468103390133;31.168436169000746
2022-01-06 15:00:00 ;1788.51;1795.595;1787.16;1791.925;1796.9974246006063;1803.4460302339708;1790.548818967242;6686;32.1942004814876;30.784620396456422
2022-01-06 16:00:00 ;1791.925;1795.525;1788.036;1790.705;1796.0842164199598;1802.3316871993281;1789.8367456405915;6960;31.10640031173871;30.163890326283276
2022-01-06 17:00:00 ;1790.705;1793;1789.28;1789.375;1795.813644299208;1802.0221715222272;1789.6051170761887;2185;29.919531387507718;29.568528241221667
2022-01-06 18:00:00 ;1789.375;1793.59;1788.855;1791.07;1795.6903558329889;1801.8611869146278;1789.51952475135;1219;33.406801760699864;29.462269774569766
2022-01-06 19:00:00 ;1791.07;1791.48;1787.76;1787.76;1795.5164310017972;1801.698874396657;1789.3339876069374;1225;30.242029058388425;29.283363212767767
2022-01-06 20:00:00 ;1787.76;1789.63;1786.42;1788.035;1795.3433433533046;1801.556653846592;1789.130032860017;1115;30.828336260490858;29.35991727180019
2022-01-06 21:00:00 ;1788.035;1789.705;1787.5;1788.175;1795.2231855895498;1801.447651172397;1788.9987200067026;857;31.145616488301997;29.544389126871767
2022-01-06 22:00:00 ;1788.175;1790.85;1787.89;1790.85;1795.183845832407;1801.402278912688;1788.9654127521262;363;37.083851109161415;30.243125955826038
2022-01-07 00:00:00 ;1790.85;1791.68;1790.625;1791.465;1791.256666666667;1791.256666666667;1791.256666666667;350;38.39922123429382;31.418598565220385
2022-01-07 01:00:00 ;1791.465;1792.65;1791.11;1792.06;1791.6871811134602;1792.01709350017;1791.3572687267504;596;39.71244888611914;32.72020327637115
2022-01-07 02:00:00 ;1792.06;1792.38;1789.875;1790.755;1791.3535878000362;1791.7690267799953;1790.938148820077;901;37.808641036052975;32.7404179164041
2022-01-07 03:00:00 ;1790.755;1792.025;1789.895;1791.705;1791.3151346868365;1791.6770834140466;1790.9531859596264;665;40.061330459683;33.233104530917714
2022-01-07 04:00:00 ;1791.705;1793.24;1791.45;1792.875;1791.4826511255858;1792.0182534983383;1790.9470487528333;405;42.808887743873726;34.295141232264335
2022-01-07 05:00:00 ;1792.875;1793.02;1792.14;1792.7;1791.5522025533742;1792.1383714731724;1790.966033633576;190;42.49511476991747;35.51517221340834
2022-01-07 06:00:00 ;1792.7;1792.945;1790.61;1790.775;1791.5378712502331;1792.085337139264;1790.9904053612022;471;39.10013482391898;36.00845323786773
2022-01-07 07:00:00 ;1790.775;1791.155;1788.94;1790.07;1791.2868814333256;1792.0339947923844;1790.5397680742667;729;37.90574442577598;36.49412067458467
2022-01-07 08:00:00 ;1790.07;1792.08;1788.13;1789.91;1791.0144725700113;1791.852140111395;1790.1768050286275;1204;37.62484020704841;37.044499875980435
2022-01-07 09:00:00 ;1789.91;1790.666;1787.87;1790.625;1790.7490368286935;1791.6605308657304;1789.8375427916567;1422;39.772754629976376;37.49921079521447
2022-01-07 10:00:00 ;1790.625;1793.89;1788.54;1793.14;1790.8933955092823;1791.8216174759868;1789.9651735425778;1039;46.72245581789878;38.6763841351795
2022-01-07 11:00:00 ;1793.14;1794.025;1791.185;1791.4;1790.9992719551096;1791.958145662056;1790.0403982481632;701;43.02353397685251;39.54746968634819
2022-01-07 12:00:00 ;1791.4;1793.78;1789.765;1793.43;1791.1058250097196;1792.0934723827318;1790.1181776367075;758;48.178123650607624;40.764077340798586
2022-01-07 13:00:00 ;1793.43;1793.59;1789.37;1789.41;1791.0669452037812;1791.9976073048922;1790.1362831026702;1324;40.38617604736786;40.99995769352763
2022-01-07 14:00:00 ;1789.41;1796.31;1782.675;1789.285;1790.1592329905777;1791.1867451135279;1789.1317208676276;13266;40.16862969719851;41.126344012306525
2022-01-07 15:00:00 ;1789.285;1794.736;1789.275;1791.055;1790.5101299094304;1791.617874885087;1789.4023849337736;7152;44.71025780443164;41.48333036361457
2022-01-07 16:00:00 ;1791.055;1793.67;1786.565;1789.255;1790.4165083312587;1791.4715417613882;1789.3614749011292;4976;41.27869099690271;41.73119107510384
2022-01-07 17:00:00 ;1789.255;1794.76;1789.255;1794.075;1790.5980989637703;1791.783649224545;1789.4125487029958;3128;51.92027897566894;42.578258826245694
2022-01-07 18:00:00 ;1794.075;1796.755;1792.38;1796.01;1790.7755295948634;1792.2272931067398;1789.323766082987;1631;55.4135495491235;43.47859181233496
2022-01-07 19:00:00 ;1796.01;1798.705;1795.35;1796.425;1790.9815683116883;1792.7816156338274;1789.1815209895492;1442;56.14941345950505;44.45389886159121
2022-01-07 20:00:00 ;1796.425;1797.76;1794.85;1796.785;1791.0900820043976;1793.0289738557453;1789.1511901530498;855;56.8152446802822;45.71926385133145
2022-01-07 21:00:00 ;1796.785;1797.525;1794.37;1795.986;1791.1743803545164;1793.1986531720256;1789.1501075370072;761;54.825486916835004;46.927816886407086
2022-01-07 22:00:00 ;1795.986;1797.015;1794.855;1796.58;1791.2170163411959;1793.284113368948;1789.1499193134437;380;56.05758034990983;48.244441182325765
2022-01-10 00:00:00 ;1796.58;1796.58;1794.65;1795.3;1795.5099999999998;1795.510030517578;1795.5099694824216;713;52.72070791850912;49.16929498864953
2022-01-10 01:00:00 ;1795.3;1795.3;1790.876;1794.465;1794.4978281249998;1795.47884875985;1793.5168074901496;759;50.60451287126583;49.44658477817575
2022-01-10 02:00:00 ;1794.465;1796.775;1793.33;1795.065;1794.7750472440944;1795.5254204939129;1794.0246739942759;1449;52.092593885877946;50.094374771677565
2022-01-10 03:00:00 ;1795.065;1796.3;1793.725;1794.475;1794.7906311345205;1795.433422481592;1794.147839787449;1066;50.48208893090425;50.25894372027018
2022-01-10 04:00:00 ;1794.475;1794.475;1791.79;1792.22;1794.4757709693267;1795.4061452808787;1793.5453966577747;762;44.78331372580519;50.573024983015706
2022-01-10 05:00:00 ;1792.22;1793.315;1792;1792.53;1794.3721686882743;1795.3718932368317;1793.372444139717;280;45.69095904670161;50.96747707940877
2022-01-10 06:00:00 ;1792.53;1794.284;1791.575;1793.165;1794.2324162650957;1795.2659420867976;1793.1988904433938;574;47.59136083848612;51.17327015326981
2022-01-10 07:00:00 ;1793.165;1793.75;1792.085;1793.29;1794.1089790966776;1795.152622194752;1793.0653359986031;648;47.97727204525482;51.65174022815211
2022-01-10 08:00:00 ;1793.29;1795.73;1791.385;1793.675;1794.023434390547;1794.994942567348;1793.051926213746;1253;49.217590514040396;51.4586910523215
2022-01-10 09:00:00 ;1793.675;1796.555;1792.245;1796.51;1794.247714954422;1795.2170994149942;1793.2783304938498;1967;57.29224344345145;51.59288347334492
2022-01-10 10:00:00 ;1796.51;1798.01;1796.025;1796.84;1794.5368782619628;1795.7777071072367;1793.296049416689;1131;58.12686877037646;51.73413028126431
2022-01-10 11:00:00 ;1796.84;1800.765;1796.59;1799.73;1795.046528277169;1796.888884610448;1793.20417194389;1357;64.6434937751429;52.293290930897214
2022-01-10 12:00:00 ;1799.73;1802.37;1798.935;1800.615;1795.5043126039664;1797.8425849529547;1793.166040254978;1066;66.36953164169404;53.117865554101435
2022-01-10 13:00:00 ;1800.615;1801.465;1791.59;1791.895;1795.4187642239901;1797.5651481572274;1793.2723802907528;2559;43.7213810103425;52.23670845841805
2022-01-10 14:00:00 ;1791.895;1797.276;1791.53;1793.046;1795.1127365738855;1797.113301331976;1793.1121718157951;4104;46.325012216820745;51.7798730511546
2022-01-10 15:00:00 ;1793.046;1796.43;1790.436;1794.255;1794.8532473251878;1796.7402843714488;1792.9662102789268;4457;48.99427085801297;51.66485576449368
2022-01-10 16:00:00 ;1794.255;1795.94;1791.575;1793.475;1794.7018842780026;1796.508854540614;1792.8949140153911;3519;47.357964142951545;51.32666792571323
2022-01-10 17:00:00 ;1793.475;1796.025;1793.35;1793.95;1794.6878588691288;1796.4464399358556;1792.929277802402;1576;48.486268115971434;51.18410929607517
2022-01-10 18:00:00 ;1793.95;1800.16;1793.425;1799.37;1794.8515199737199;1796.6900272672794;1793.0130126801603;1709;59.2254848375115;52.215692946911325
2022-01-10 19:00:00 ;1799.37;1801.505;1798.465;1800.28;1795.1057928578743;1797.2227446704098;1792.9888410453389;1581;60.7066235446872;53.28824041105316
2022-01-10 20:00:00 ;1800.28;1801.7;1799.915;1800.95;1795.2500097901116;1797.5254005088418;1792.9746190713813;837;61.806673740086126;54.303619904024586
2022-01-10 21:00:00 ;1800.95;1801.555;1799.705;1801.06;1795.367785827418;1797.7560167738163;1792.9795548810196;727;61.99479539655912;55.30487157197489
2022-01-10 22:00:00 ;1801.06;1801.95;1800.97;1801.78;1795.4483606905396;1797.92272748862;1792.9739938924592;449;63.27004785258106;56.308618524727805
2022-01-11 00:00:00 ;1801.78;1802.99;1800.195;1801.296;1801.4936666666665;1801.4936666666665;1801.4936666666665;562;61.76958473732907;56.628428617147634
2022-01-11 01:00:00 ;1801.296;1804.68;1801.25;1802.825;1802.294764278297;1803.0015454896904;1801.5879830669035;722;64.62379041901684;57.092494449193374
2022-01-11 02:00:00 ;1802.825;1806.025;1802.14;1804.94;1803.2904132253714;1804.4449303347615;1802.1358961159813;1186;68.16439134071356;57.343987132448426
2022-01-11 03:00:00 ;1804.94;1806.416;1804.45;1805.275;1803.735303802847;1805.0698544660154;1802.4007531396787;668;68.6987664871672;57.51036104998222
2022-01-11 04:00:00 ;1805.275;1807.855;1805.135;1806.02;1804.2014125032697;1805.768946957951;1802.6338780485885;685;69.90845546196346;59.38086636795514
2022-01-11 05:00:00 ;1806.02;1806.83;1805.655;1806.83;1804.3428301886793;1805.954712330813;1802.7309480465456;258;71.21117130534523;61.1584491599926
2022-01-11 06:00:00 ;1806.83;1808.79;1805.81;1808.55;1804.8777745704467;1806.8025751051528;1802.9529740357407;769;73.80451333109423;62.93060933664127
2022-01-11 07:00:00 ;1808.55;1809.835;1807.14;1808.265;1805.5804471611873;1807.8073573240413;1803.3535369983333;1203;72.63691281936377;64.73624852781357
2022-01-11 08:00:00 ;1808.265;1809.79;1807.68;1809.21;1806.1372997984242;1808.5164317851677;1803.7581678116808;1223;74.1000400087422;66.56580366301148
2022-01-11 09:00:00 ;1809.21;1810.185;1808.325;1808.9;1806.5857147866745;1809.0266010306193;1804.1448285427298;1279;72.7262425598811;67.53014350032359
2022-01-11 10:00:00 ;1808.9;1810.29;1806.18;1806.895;1806.731812316013;1809.0531255161372;1804.4104991158888;1183;64.40885042322193;67.7945882773618
2022-01-11 11:00:00 ;1806.895;1807.725;1804.93;1806.16;1806.6979722830054;1808.9355246180269;1804.4604199479838;773;61.62644268687259;67.78171463070369
2022-01-11 12:00:00 ;1806.16;1807.63;1804.38;1806.58;1806.6588792397663;1808.8116169451741;1804.5061415343584;889;62.62015206677247;67.82638296429035
2022-01-11 13:00:00 ;1806.58;1808.255;1805.21;1807.49;1806.6896805412134;1808.7404558997682;1804.6389051826586;1189;64.75006769754401;67.93209866750199
2022-01-11 14:00:00 ;1807.49;1809.115;1804.61;1805.585;1806.6454085020862;1808.5106207284928;1804.7801962756796;2670;57.37921482320328;67.61850081649301
2022-01-11 15:00:00 ;1805.585;1807.325;1801.85;1806.006;1806.2506803976576;1808.0063875257165;1804.4949732695986;5060;58.503460424563045;67.18133438831774
2022-01-11 16:00:00 ;1806.006;1812.23;1805.385;1811.75;1806.8517547729937;1808.9311460217705;1804.7723635242169;4159;70.0942201213403;67.31917930121965
2022-01-11 17:00:00 ;1811.75;1816.825;1810.075;1815.305;1807.8170979309693;1810.9444070923294;1804.6897887696093;3780;74.78794949186056;67.75412094441202
2022-01-11 18:00:00 ;1815.305;1817.835;1813.985;1817.585;1808.2916455950233;1811.9143273703185;1804.668963819728;1640;77.25372289671823;68.27878290403737
2022-01-11 19:00:00 ;1817.585;1820.176;1817.31;1820.08;1808.8418953252033;1813.1026978702641;1804.5810927801424;1590;79.60444314978221;68.87830232149716
2022-01-11 20:00:00 ;1820.08;1821.235;1819.08;1820.93;1809.1925954668638;1813.833716311332;1804.5514746223957;984;80.34951301806169;69.34580229913769
2022-01-11 21:00:00 ;1820.93;1823.35;1820.465;1823.13;1809.4938560252745;1814.4846473675293;1804.5030646830196;763;82.1654927090488;70.0264151484009
2022-01-11 22:00:00 ;1823.13;1823.13;1821.38;1821.63;1809.6416634949896;1814.7844509099366;1804.4988760800427;396;76.94432632853854;70.22957845695778
2022-01-12 00:00:00 ;1821.63;1821.76;1820.11;1820.8;1820.8900000000003;1820.8900000000003;1820.8900000000003;805;74.13705172492006;70.33035054017485
2022-01-12 01:00:00 ;1820.8;1822.585;1820.39;1820.86;1821.0690908076751;1821.2626713158932;1820.8755102994571;689;74.21030252695317;71.03045426186995
2022-01-12 02:00:00 ;1820.86;1822.22;1818.525;1819.12;1820.5404560909838;1821.1142023231448;1819.9667098588227;1349;68.17955437321596;71.49853366803733
2022-01-12 03:00:00 ;1819.12;1820.405;1819.025;1819.525;1820.3652584015815;1820.9892100381246;1819.7413067650384;698;68.81480616202062;71.94100896055507
2022-01-12 04:00:00 ;1819.525;1819.91;1818.185;1818.185;1820.2223668639053;1820.9731136211517;1819.471620106659;346;64.24484623567616;71.90492171327878
2022-01-12 05:00:00 ;1818.185;1819.495;1817.825;1818.265;1820.085370063845;1820.9405598877659;1819.230180239924;342;64.39686200804803;72.40618222648199
2022-01-12 06:00:00 ;1818.265;1821.585;1818.125;1820.555;1820.0857132901249;1820.889852943715;1819.2815736365349;554;68.52241008279621;73.12182148778435
2022-01-12 07:00:00 ;1820.555;1821.455;1819.845;1820.15;1820.1379252936192;1820.8993475252403;1819.3765030619982;723;67.04279179698182;72.90386232175874
2022-01-12 08:00:00 ;1820.15;1820.49;1815.845;1817.305;1819.6846358929695;1820.816623416684;1818.552648369255;1383;57.6288977845402;71.67821577123586
2022-01-12 09:00:00 ;1817.305;1818.34;1814.78;1816.89;1819.1839603760643;1820.7094956665067;1817.658425085622;1372;56.38514959972741;70.18760339287937
2022-01-12 10:00:00 ;1816.89;1817.17;1815.08;1816.355;1818.8859909566354;1820.5873379335426;1817.1846439797282;917;54.744840441691075;68.41191748515857
2022-01-12 11:00:00 ;1816.355;1818.225;1816.145;1817.535;1818.7608667001168;1820.4486342127054;1817.0730991875282;787;57.669827315066414;66.79193993494462
2022-01-12 12:00:00 ;1817.535;1818.555;1816.35;1817.3;1818.6798046616964;1820.3478217311;1817.0117875922926;632;56.88133737254307;64.98592883947994
2022-01-12 13:00:00 ;1817.3;1819.455;1816.375;1819.455;1818.6580016662354;1820.2536394297924;1817.0623639026783;1006;62.01079875954118;63.91924829883727
2022-01-12 14:00:00 ;1819.455;1825.46;1817.546;1821.35;1819.815102112261;1821.655128036547;1817.975076187975;8202;65.85718132504354;63.327828984560355
2022-01-12 15:00:00 ;1821.35;1824.48;1818.945;1821.95;1820.18857640908;1822.0174222500964;1818.3597305680637;4614;66.99658575905298;62.81256350113891
2022-01-12 16:00:00 ;1821.95;1824.76;1820.945;1823.87;1820.5716208986862;1822.5519383666724;1818.5913034307;3570;70.40063328278683;62.971211994679685
