time;open;high;low;close;RSI;RSI-based MA;Plot;Williams VIX Fix;IV Rank;IV Percentile
2020-04-21;2784.81;2785.54;2727.1;2736.56;50.31981367612822;51.178500219752785;3.3907770771005334;5.129828565067351;14.837335036328666;81.34920634920636
2020-04-22;2787.89;2815.1;2775.95;2799.31;53.209862277701795;51.98957584445528;3.216884949893324;3.4304380496493416;9.881246922703266;71.42857142857143
2020-04-23;2810.42;2844.9;2794.26;2797.8;53.129766847034674;52.62976644022182;3.1222302254940097;2.7934710007792405;8.02360161337915;66.26984126984127
2020-04-24;2812.64;2842.71;2791.76;2836.74;55.01051361620019;53.49333975436719;3.0312003112134627;2.8804408326839495;8.277239694936233;67.85714285714286
2020-04-27;2854.65;2887.72;2852.89;2878.48;57.00219856430669;54.00133390567421;2.6194003353077795;0.8890108668463962;2.4694502002554146;44.44444444444444
2020-04-28;2909.96;2921.15;2860.71;2863.39;56.03636774104158;54.45173572559135;2.5033144341472955;0.6173397070676184;1.677150729604762;31.746031746031743
2020-04-29;2918.46;2954.86;2912.16;2939.51;59.74194964254622;54.922396519879605;2.4593034093543626;0.9304271800402232;2.590236385459951;45.23809523809524
2020-04-30;2930.91;2930.91;2892.47;2912.43;57.873100841148265;55.155032453206424;2.395451034590123;1.600266711118534;4.54375072362668;57.936507936507944
2020-05-01;2869.09;2869.09;2821.61;2830.71;52.532532308377874;55.09690698425244;2.4424243185791856;4.0108725603927216;11.574021216389168;74.60317460317461
2020-05-04;2815.01;2844.24;2797.85;2842.74;53.21694999634565;54.85518674882724;2.3261314797238932;4.819170542029124;13.931334607696522;78.57142857142857
2020-05-05;2868.88;2898.23;2863.55;2868.44;54.71902999246767;54.93440815785157;2.2534365111091015;2.584104153413325;7.413005912036069;63.49206349206349
2020-05-06;2883.14;2891.11;2847.65;2848.42;53.283819785437935;54.86312657390401;2.2533876109188347;3.125010631023542;8.990500984501843;69.44444444444444
2020-05-07;2878.26;2901.92;2876.48;2881.19;55.34830658402175;54.719241710754055;2.184274735437404;2.1442349235076663;6.130175013483739;60.317460317460316
2020-05-08;2908.83;2932.16;2902.88;2929.8;58.292667615087254;54.9797771062747;2.1761311568811554;1.2461260550227795;3.510937912031139;49.2063492063492
2020-05-11;2915.46;2944.25;2903.44;2930.32;58.32432668544214;55.55152803551141;2.0325852765459342;1.227075260842799;3.4553783371518465;49.2063492063492
2020-05-12;2939.5;2945.82;2869.59;2870.12;53.28186089796942;55.55667079410195;2.013399259939573;2.378627730472088;6.8137562115522226;62.698412698412696
2020-05-13;2865.86;2874.14;2793.15;2820;49.44877937124433;55.29374311725979;2.0857432607504656;4.979061136039684;14.397638182576319;79.76190476190477
2020-05-14;2794.54;2852.8;2766.64;2852.5;51.86685507108646;55.069196078323095;2.173903649905559;5.880912124809928;17.02778877195165;83.33333333333334
2020-05-15;2829.95;2865.01;2816.78;2863.7;52.70643043323222;54.762355497532056;2.1663082368276405;4.1751856601950665;12.053222549723099;75.79365079365078
2020-05-18;2913.86;2968.09;2913.86;2953.91;58.92156678693604;54.96844114366737;2.2767057208817194;1.3558300692979721;3.8308777706059853;51.98412698412699
2020-05-19;2948.59;2964.21;2922.35;2922.94;56.191397325554675;54.71483026388226;2.1497513983759444;1.0684144066677708;2.9926611651185016;47.61904761904761
2020-05-20;2953.63;2980.29;2953.63;2971.61;59.377003588591315;54.82225188869962;2.175594175545584;0.6050592103270623;1.641335992866447;30.952380952380953
2020-05-21;2969.95;2978.5;2938.57;2948.51;57.249172139879654;55.15915473380689;2.0488340200638206;1.1118551896110176;3.1193514967628726;49.60317460317461
2020-05-22;2948.05;2956.76;2933.59;2955.45;57.7391643772931;55.48217004673171;1.9879061036757855;1.2794411110475459;3.6080976594059178;51.98412698412699
2020-05-26;3004.08;3021.72;2988.17;2991.77;60.30346159304331;55.881058018201394;2.0086423997966443;0.12033010558966462;0.22767613509892512;2.380952380952381
2020-05-27;3015.65;3036.25;2969.75;3036.13;63.237499403843714;56.592035133801815;2.0591891992596376;2.1863358947080695;6.252957929502943;63.888888888888886
2020-05-28;3046.61;3068.67;3023.4;3029.73;62.5195366094514;57.10426584990393;2.031532672437891;0.4192837592593208;1.0995420399834301;21.825396825396826
2020-05-29;3025.17;3049.17;2998.61;3044.31;63.53523076568215;57.478734646374996;2.0243708773399525;1.50116118266536;4.254720199385745;58.333333333333336
2020-06-01;3038.78;3062.18;3031.54;3055.73;64.35013973390366;57.90914986412224;1.9967665886946726;0.7916275325372351;2.185442268437504;40.07936507936508
2020-06-02;3064.78;3081.07;3051.64;3080.82;66.14048033821106;58.827622681282364;1.8797441802205366;0.9471504339753797;2.639007941672139;46.03174603174603
2020-06-03;3098.9;3130.94;3098.9;3122.87;68.95449633354241;60.22088817858936;1.7943874926621994;0.7675631710573864;2.11526116832531;38.88888888888889
2020-06-04;3111.56;3128.91;3090.41;3112.35;67.4443271008363;61.33356475214293;1.6642104323061273;1.0394284744481852;2.9081268377626124;50
2020-06-05;3163.84;3211.72;3163.84;3193.93;72.47810456770887;62.74582719031982;1.771493772585721;0.9420995450745536;2.6242775720381357;46.42857142857143
2020-06-08;3199.92;3233.13;3196;3232.39;74.4813548440414;63.85724062297021;1.5987826307939006;1.1257923703513462;3.1599977726941;52.77777777777778
2020-06-09;3213.32;3222.71;3193.11;3207.18;70.84142981910847;64.90367151536691;1.5843608530788946;1.2151998985270882;3.4180307011025106;53.17460317460318
2020-06-10;3213.42;3223.27;3181.49;3190.14;68.40792226796071;65.54873713532187;1.5372634581327762;1.5746862228877112;4.466463040496201;62.301587301587304
2020-06-11;3123.53;3123.53;2999.49;3002.1;48.57704884528422;64.92929975713649;1.8681570807003722;7.205194917692484;20.887692452686053;87.3015873015873
2020-06-12;3071.04;3088.42;2984.47;3041.31;51.71997523752231;64.49935767572428;2.0593539065456024;7.66986656931868;22.242895011867876;87.6984126984127
2020-06-15;2993.76;3079.76;2965.66;3066.59;53.685415705276846;64.02664011231239;2.167166383095877;8.25178892398504;23.940056139578264;88.88888888888889
2020-06-16;3131;3153.45;3076.06;3124.74;57.92811021950238;63.647398027716584;2.210716216340513;4.836359473949614;13.979046649986163;79.36507936507937
2020-06-17;3136.13;3141.16;3108.03;3113.49;56.84320932122592;63.241946078557625;2.1799451691257303;3.8473080290435147;11.0945043186251;75.39682539682539
2020-06-18;3101.64;3120;3093.51;3115.34;56.98587375030962;62.77413486317387;2.1215178939714883;4.296511250189478;12.404593610191014;77.77777777777779
2020-06-19;3140.29;3155.53;3083.11;3097.74;55.119089121306246;62.1147741051312;2.2156720425187033;4.618254604178325;13.342949576601871;78.57142857142857
2020-06-22;3094.42;3120.92;3079.39;3117.86;56.858962264043285;61.451808528404925;2.2426396245426865;4.733339726951265;13.678592287664237;78.57142857142857
2020-06-23;3138.7;3154.9;3127.12;3131.29;58.028575699988025;60.67138562600819;2.2112935332431856;3.256723353308233;9.37207976104983;71.42857142857143
2020-06-24;3114.4;3115.01;3032.13;3050.33;49.34371639776863;59.37848486150335;2.3494296525112537;6.195415775942871;17.94269834271967;84.52380952380952
2020-06-25;3046.6;3086.25;3024.01;3083.76;52.50469883199448;57.95181302323804;2.2671204138972962;6.44662308694185;18.675337808801977;84.92063492063492
2020-06-26;3073.2;3073.73;3004.63;3009.05;45.64906398040478;55.892363675835426;2.362741500202218;7.04617945235568;20.42392806159451;86.11111111111111
2020-06-29;3018.59;3053.89;2999.74;3053.24;49.82245310712131;54.39100819640777;2.4044823141120912;7.197460702452369;20.8651358188781;86.11111111111111
2020-06-30;3050.2;3111.51;3047.83;3100.29;53.88281679417778;53.353500662566134;2.460407400611829;5.709707058863564;16.52614173958023;81.74603174603175
2020-07-01;3105.92;3128.44;3101.17;3115.86;55.17547837460463;53.824817057517585;2.098389745428603;4.059534895232314;11.713458350315346;73.4126984126984
2020-07-02;3143.64;3165.81;3124.52;3130.01;56.37232003347501;54.15712740008564;1.9655692109434588;3.337159191805441;9.606668752652535;69.04761904761905
2020-07-06;3155.29;3182.59;3155.29;3179.72;60.37509583421137;54.63496169500953;1.8175830708429976;2.385231980051909;6.830398263569669;61.904761904761905
2020-07-07;3166.44;3184.15;3142.93;3145.32;56.51113646590578;54.53374928403834;1.7078601024421007;2.7676115815232705;7.945598239034883;64.68253968253968
2020-07-08;3153.07;3171.8;3136.53;3169.94;58.555490067982426;54.65605505166381;1.7122244117693295;2.9656074916702404;8.523048064518449;66.66666666666666
2020-07-09;3176.17;3179.78;3115.7;3152.05;56.477883333310665;54.619770021878175;1.795844100958371;2.852350039598651;8.192735706627285;65.07936507936508
2020-07-10;3152.47;3186.82;3136.22;3185.04;59.342663534303256;54.92145390852081;1.7444640010192292;1.6902079532559722;4.803379106041169;55.55555555555556
2020-07-13;3205.08;3235.32;3149.43;3155.22;55.76922811100926;54.843615754732674;1.8413221888501128;1.1180393338859207;3.1346644888697393;44.44444444444444
2020-07-14;3141.11;3200.95;3127.66;3197.52;59.495225398236165;54.94837644746468;1.9223809814869852;2.184818234131456;6.245896884120117;58.333333333333336
2020-07-15;3225.98;3238.28;3200.76;3226.56;61.870017263241444;55.84311222356989;1.7872375492145098;0.7996132103540529;2.2059831371872853;33.730158730158735
2020-07-16;3208.36;3220.39;3198.59;3215.57;60.42614106669124;56.408929526048226;1.7034113013874292;0.8668674997520517;2.4021284901244657;36.11111111111111
2020-07-17;3224.21;3233.52;3205.65;3224.73;61.23810581720869;57.52243251439136;1.582032520494176;0.6480586135078801;1.7639781713519136;26.984126984126984
2020-07-20;3224.29;3258.61;3215.16;3251.84;63.6173644708801;58.50778332608842;1.5497345443506263;1.1279767762251613;3.163646776131572;44.84126984126984
2020-07-21;3268.52;3277.29;3247.77;3257.3;64.09537218317416;59.237251568159586;1.4656017206467205;0.2925736039050809;0.7272155604232962;9.523809523809524
2020-07-22;3254.86;3279.32;3253.1;3276.02;65.75655008393406;59.993042404540255;1.458243262650306;0.6996294283917703;1.9143830864465878;29.365079365079367
2020-07-23;3271.64;3279.99;3222.66;3235.66;59.378009182287464;60.20773448659829;1.4687361628241784;1.6288056849469823;4.624301017544279;54.761904761904766
2020-07-24;3218.58;3227.26;3200.05;3215.63;56.45135652415814;59.92746739302306;1.427356264808661;2.3189724116458326;6.637153988047492;59.523809523809526
2020-07-27;3219.84;3241.43;3214.25;3239.41;59.03299457560895;60.10760011514473;1.3951352605831355;1.8855196244223167;5.3730004196642245;56.74603174603175
2020-07-28;3234.27;3243.72;3216.17;3218.44;55.8866926590732;59.91697172879407;1.3757863296615707;1.8269119236146274;5.20207261323493;55.55555555555556
2020-07-29;3227.22;3264.74;3227.22;3258.44;60.23980911322385;60.18568071307357;1.3341503144705844;1.4896123955287264;4.218347477274722;49.60317460317461
2020-07-30;3231.76;3250.92;3204.13;3246.22;58.345571474958284;60.11445985169179;1.3385391731160543;2.1944310474294992;6.273932399385259;58.333333333333336
2020-07-31;3270.45;3272.17;3220.26;3271.12;61.03429552405232;60.490536095480586;1.260140687763377;1.7020653109565804;4.837960775580857;53.96825396825397
2020-08-03;3288.26;3302.73;3284.53;3294.61;63.4323054935643;60.771756102289736;1.1632491351165961;0.3059542707634569;0.7662399207572421;10.317460317460316
2020-08-04;3289.92;3306.84;3286.37;3306.51;64.62018565546356;60.968196701734165;1.1165762728000017;0.6091014392819113;1.650360605002082;25
2020-08-05;3317.37;3330.77;3317.37;3327.77;66.7013332285443;61.41642471329511;1.1070646026055504;0.3125215985479793;0.7853933582209295;10.714285714285714
2020-08-06;3323.17;3351.03;3318.14;3349.16;68.69647076170374;61.94916506647332;1.1157524020111047;0.926202391047307;2.575177128341784;38.095238095238095
2020-08-07;3340.05;3352.54;3328.72;3351.28;68.89539169576922;62.32616701110826;1.0703112223972098;0.673175622448748;1.8372312623819622;28.57142857142857
2020-08-10;3356.04;3363.29;3335.44;3360.47;69.79154043791367;62.73303617216108;1.0648277949638583;0.744836287781166;2.046227693972518;32.53968253968254
2020-08-11;3370.34;3381.01;3326.44;3333.69;64.00463320346935;62.607899252127886;1.1233219970226305;1.012655967766406;2.8273166940116856;41.66666666666667
2020-08-12;3355.46;3387.89;3355.46;3380.35;68.8509073902056;63.28453483840776;1.1144531913304547;0.7363142869821135;2.0213735044565286;32.53968253968254
2020-08-13;3372.95;3387.24;3363.35;3373.43;67.40154406697297;64.06669109146596;1.0863234260588592;0.5029065037644032;1.3406458894996005;20.238095238095237
2020-08-14;3368.66;3378.51;3361.64;3372.85;67.27371794557641;64.65531418932078;1.0616689963884478;0.553492981496;1.4881800113724002;23.41269841269841
2020-08-17;3380.86;3387.59;3379.22;3381.99;68.29416811879976;65.5415624364441;1.032137255516094;0.08190444087652483;0.11280452872416225;1.1904761904761905
2020-08-18;3387.04;3395.06;3370.15;3389.78;69.17634409721688;66.17988636387217;0.9819917874467404;0.5790936284950677;1.5628436199838343;25.396825396825395
2020-08-19;3392.51;3399.54;3369.66;3374.85;65.41944145617288;66.68516279110179;0.9259006894845926;0.593548843877784;1.605001872615825;25.793650793650798
2020-08-20;3360.48;3390.8;3354.69;3385.51;66.80561939885668;67.09740021073067;0.8881066070315213;1.0351704240393225;2.892979509147627;45.63492063492063
2020-08-21;3386.01;3399.96;3379.31;3397.16;68.301112470028;67.44517213762094;0.8626506588561751;0.5254388960190249;1.4063610144509213;22.61904761904762
2020-08-24;3418.09;3432.09;3413.13;3431.28;72.2450344032522;67.98980419103442;0.8917145124981705;0.5289571238721437;1.4166218327591724;23.809523809523807
2020-08-25;3435.95;3444.21;3425.84;3443.62;73.52785026184772;68.47741255055608;0.8775476988084481;0.5163171313907965;1.3797576296195742;21.825396825396826
2020-08-26;3449.97;3481.07;3444.15;3478.73;76.81176367685936;69.05707633021007;0.8846311853721301;0.9940409287297355;2.7730264259191975;45.23809523809524
2020-08-27;3485.14;3501.38;3468.35;3484.55;77.31414612281637;69.658415932142;0.9016498514882232;0.46490938571695833;1.2298283015550382;19.841269841269842
2020-08-28;3494.69;3509.23;3484.32;3508.01;79.26432571363652;70.33504345183648;0.8933530063805667;0.6753116439234795;1.8434609124131034;32.53968253968254
2020-08-31;3509.73;3514.77;3493.25;3500.31;76.92686191199886;71.25805978816003;0.8211796648368289;0.4207513661591677;1.1010426076060142;18.253968253968253
2020-09-01;3507.44;3528.03;3494.6;3526.65;79.18782899229966;71.99641133116674;0.77326768124067;0.9087944650022026;2.524407373303335;43.65079365079365
2020-09-02;3543.76;3588.11;3535.23;3580.84;82.90030743046866;73.10346585713071;0.8472675956479172;1.2737234838752953;3.588713187023102;53.57142857142857
2020-09-03;3564.74;3564.85;3427.41;3455.06;57.335306393078994;72.39357931766662;1.1176007632292357;4.284748829883498;12.370288823047126;79.76190476190477
2020-09-04;3453.6;3479.15;3349.63;3426.96;53.37518516267088;71.32793767794314;1.3541497389479813;6.456864869695379;18.705207696817723;85.31746031746032
2020-09-08;3371.88;3379.97;3329.27;3331.84;42.63912705565205;69.43242217497422;1.505155657760119;7.025446543269181;20.363461081620635;85.31746031746032
2020-09-09;3369.82;3424.77;3366.84;3398.96;50.244360674304204;68.34848783341216;1.6414182581203882;5.976251382357212;17.303511196205836;83.73015873015873
2020-09-10;3412.56;3425.55;3329.25;3339.19;44.5765046453382;66.76069392244656;1.7673644076020343;7.0260050714357565;20.365090014218673;85.31746031746032
2020-09-11;3352.7;3368.95;3310.47;3340.97;44.77629680509698;65.08034994638005;1.848890872656987;7.550463019850101;21.89465772377657;86.5079365079365
2020-09-14;3363.56;3402.93;3363.56;3383.54;49.467889470283026;63.45341102259654;1.9079151171357502;6.067850001675589;17.57065614228412;82.93650793650794
2020-09-15;3407.73;3419.48;3389.25;3401.2;51.31569179020112;61.86682827462179;1.9455460029398266;5.350420571709435;15.478292220104029;81.34920634920636
2020-09-16;3411.23;3428.92;3384.45;3385.49;49.5788715271248;59.92162169249789;1.96125752763575;5.484467331687546;15.869236043633217;81.34920634920636
2020-09-17;3346.86;3375.17;3328.82;3357.01;46.50588214788285;57.72103140857406;2.013002093183463;7.038013427017124;20.40011206507648;84.92063492063492
2020-09-18;3357.38;3362.27;3292.4;3319.47;42.74500807545677;55.11250872013266;2.110605413449722;8.055093218351002;23.366398326104076;88.09523809523809
2020-09-21;3285.57;3285.57;3229.1;3281.06;39.24772996029494;52.4211421521538;2.2612460808813717;9.822834865562276;28.52196999889504;88.88888888888889
2020-09-22;3295.75;3320.31;3270.95;3315.57;43.704343642252404;49.886607484293286;2.3004841956735254;8.65411467700317;25.11342853750008;88.4920634920635
2020-09-23;3320.11;3323.35;3232.57;3236.92;37.03616871924289;46.61059757634859;2.371574224213041;9.725930228661431;28.239350193135394;88.4920634920635
2020-09-24;3226.14;3278.7;3209.45;3246.59;38.28297729053274;45.24971692616672;2.218333551368253;10.371588789222649;30.122396276467594;88.88888888888889
2020-09-25;3236.66;3306.88;3228.44;3298.46;44.61804645812901;44.624207018699444;2.123145600082148;9.841266295059262;28.57572477463029;88.4920634920635
2020-09-28;3333.9;3360.74;3332.91;3351.6;50.25198535855764;45.167982611764124;2.0543972002456417;6.923794416952454;20.066995348777688;81.34920634920636
2020-09-29;3350.92;3357.92;3327.54;3335.47;48.6346965799032;45.0530066050212;1.9199174294988237;7.0737592296779574;20.504363751350944;82.93650793650794
2020-09-30;3341.21;3393.56;3340.47;3363;51.50350301069861;45.547792202546944;1.8419434346300922;6.712670769986939;19.451258826719247;80.55555555555556
2020-10-01;3385.87;3397.18;3361.39;3380.8;53.3188973144611;46.15797795321581;1.7928652519093282;6.128450307749027;17.747395329171272;78.96825396825396
2020-10-02;3338.94;3369.1;3323.69;3348.44;49.67808228546116;46.17299172572853;1.781057675189998;7.181275901743728;20.817933276473294;82.93650793650794
2020-10-05;3367.27;3409.57;3367.27;3408.63;55.73287508620917;46.48850481830054;1.8355880419864923;2.5409110116756284;7.284432034145223;62.301587301587304
2020-10-06;3408.74;3431.56;3354.54;3360.95;50.544703372298144;46.55749280724149;1.9035936928896422;2.11324322431543;6.037150264573434;58.333333333333336
2020-10-07;3384.56;3426.26;3384.56;3419.45;55.96146872797576;47.232891848676694;1.922828851976363;1.0203395282867092;2.8497255946715425;42.857142857142854
2020-10-08;3434.28;3447.28;3428.15;3446.83;58.265481491370195;48.341497092670515;1.832297221020428;0.5419472384770887;1.4545071577947706;22.61904761904762
2020-10-09;3459.67;3482.34;3458.07;3477.13;60.714957284810225;49.87487047299303;1.7114257507822106;0.5481532183151031;1.4726067335474002;23.015873015873016
2020-10-12;3500.02;3549.85;3499.61;3534.22;64.89558574987598;51.38853062353757;1.7533534712501717;0.979282557395965;2.7299840269889293;41.66666666666667
2020-10-13;3534.01;3534.01;3500.86;3511.93;62.1161687252011;53.17995919539173;1.625205137083843;0.9439140743926431;2.626832783497452;40.87301587301587
2020-10-14;3515.47;3527.94;3480.55;3488.67;59.2637579473332;54.67858638516319;1.5687780700873144;1.5185811862306144;4.302834187746965;54.36507936507936
2020-10-15;3453.72;3489.08;3440.89;3483.34;58.599701506090184;55.677276031446134;1.4948677287316716;2.6407524149600174;7.575616841244568;64.68253968253968
2020-10-16;3493.5;3515.76;3480.45;3483.81;58.64370759140452;56.27668476236376;1.4324054719260406;1.5214106648708905;4.311086287226313;54.36507936507936
2020-10-19;3493.66;3502.42;3419.93;3426.92;51.5069945794093;56.48184890518563;1.536789558115664;3.233811137959719;9.305256892109657;69.04761904761905
2020-10-20;3439.38;3476.93;3435.65;3443.12;53.251639157184286;56.606715772791745;1.5166284341675322;2.7890170957099363;8.008026853960823;65.07936507936508
2020-10-21;3439.91;3464.86;3433.06;3435.56;52.30590291596908;56.53435903004232;1.5065821892168063;2.8623005924928235;8.221756230475176;66.66666666666666
2020-10-22;3438.5;3460.53;3415.34;3453.49;54.37546600643257;56.86988643868313;1.47987614453032;3.3636842075479074;9.684028258210335;69.84126984126983
2020-10-23;3464.9;3466.46;3440.45;3465.39;55.747923947180645;56.87096135732395;1.4032707801266888;2.6532021209771885;7.611926078953575;63.49206349206349
2020-10-26;3441.42;3441.42;3364.86;3400.97;47.43004522537089;56.64848577540057;1.4490860200739963;4.792005025154056;13.849688075370139;73.80952380952381
2020-10-27;3403.15;3409.51;3388.71;3390.68;46.24315466388734;55.954320485108546;1.3539709943326341;4.117174369450678;11.881562349552768;71.42857142857143
2020-10-28;3342.48;3342.48;3268.89;3271.03;35.2098942320584;54.307492823729135;1.5524018009383482;7.507455676217098;21.769227945671787;83.73015873015873
2020-10-29;3277.17;3341.05;3259.82;3310.11;40.22630460785179;52.84401763251781;1.6561942067094093;7.764089388889193;22.517693368445922;84.92063492063492
2020-10-30;3293.59;3304.93;3233.94;3269.96;37.05224839867383;50.855207821717656;1.6711764943266119;8.49635846098997;24.65333671369347;86.90476190476191
2020-11-02;3296.2;3330.14;3279.74;3310.24;41.99699001037408;49.41812362780144;1.7352104522190417;7.200457243748268;20.87387515216578;82.14285714285714
2020-11-03;3336.25;3389.49;3336.25;3369.02;48.37059707927237;48.64004070865424;1.8098308634541975;5.601518864134089;16.210613736403072;75
2020-11-04;3406.46;3486.25;3405.17;3443.44;55.09796993021999;48.38991702466352;1.9597107348177663;3.651442185262936;10.523266775256996;67.85714285714286
2020-11-05;3485.74;3529.05;3485.74;3510.45;60.13500263824328;48.49643809943772;2.064888902219125;1.3717312448008336;3.874550224770386;46.03174603174603
2020-11-06;3508.34;3521.58;3484.34;3509.44;60.02570456647755;49.1049173842283;1.9715333809040645;1.4113439457645438;3.99007961748081;46.03174603174603
2020-11-09;3583.04;3645.99;3547.48;3550.5;62.972134374439115;49.799238471175066;2.1452195420844196;0.08505844247289063;0.12200309080579518;1.5873015873015872
2020-11-10;3543.26;3557.22;3511.91;3545.53;62.37284994091541;50.51830611581409;2.170403638466298;1.0868891705393648;3.043815862880944;39.682539682539684
2020-11-11;3563.22;3581.16;3557;3572.66;64.36637925118518;51.23194277615357;2.148229839006825;0.4383288642076172;1.1523069148989304;14.682539682539684
2020-11-12;3562.67;3569.02;3518.58;3537.01;59.877101338182015;51.52688401836796;2.2025560468553027;1.5137180700094588;4.288651038149944;48.01587301587302
2020-11-13;3552.57;3593.66;3552.57;3585.15;63.57185666314905;52.679870549637826;2.109746267895793;0.9087485879251893;2.5242735740238684;32.142857142857146
2020-11-16;3600.16;3628.51;3600.16;3626.91;66.45740974130098;54.12374591231022;2.1524493489138545;0.7375424259217902;2.0249553391310906;27.380952380952383
2020-11-17;3610.31;3623.11;3588.68;3609.53;64.17886263065435;56.19295794078136;1.971175094459575;1.0540653062800018;2.9480859325293722;38.492063492063494
2020-11-18;3612.09;3619.09;3567.33;3567.79;58.95134311841789;57.53046069153608;1.896222669935454;1.6427206630437459;4.6648836824468995;51.19047619047619
2020-11-19;3559.41;3585.22;3543.84;3581.87;60.13104795527724;59.178946374150605;1.814700501344207;2.2903794138812295;6.553763267719146;55.952380952380956
2020-11-20;3579.31;3581.23;3556.85;3557.54;57.078442606471675;60.256192988157586;1.733138239089515;1.931671863928246;5.507602203249512;53.57142857142857
2020-11-23;3566.82;3589.81;3552.77;3577.59;58.92884326407248;61.01035342992902;1.6365012868189261;2.044164316180988;5.835683459439836;53.57142857142857
2020-11-24;3594.52;3642.31;3594.52;3635.41;63.77844216685733;61.63038716111739;1.5171721543583954;1.1247699709248715;3.154294213446628;38.88888888888889
2020-11-25;3635.5;3635.5;3617.76;3629.65;62.9806221793844;61.83364569977033;1.3744436799397963;0.4855023229841926;1.2898870574269734;14.285714285714285
2020-11-27;3638.55;3644.31;3629.33;3638.35;63.71885515499175;62.09744217037849;1.3281493451320647;0.2479145766624976;0.5969686908371858;4.761904761904762
