time;open;high;low;close;VWAP;Upper Band #1;Lower Band #1;Volume;RSI;RSI-based MA
2023-01-03 13:00:00 ;369.1161899;369.23154172;368.54904349;368.95277483;368.9111200133334;368.9111200133334;368.9111200133334;13633;;
2023-01-03 13:30:00 ;368.95277483;369.40456944;368.95277483;369.40456944;369.1035531788787;369.2736867234644;368.93341963429305;17441;;
2023-01-03 14:00:00 ;369.42379474;369.89481464;368.61633204;369.28921762;369.20618930019447;369.33643994406384;369.0759386563251;52630;;
2023-01-03 14:30:00 ;369.15464051;369.97171585;369.15464051;369.85636404;369.2990866221995;369.5161382608689;369.08203498353015;21491;;
2023-01-03 15:00:00 ;369.68333632;370.33699659;369.45263269;369.48147064;369.4049635743527;369.6760638477363;369.13386330096904;31635;;
2023-01-03 15:30:00 ;369.45263269;371.46167677;366.88605485;366.90528015;368.61206390141626;369.02267963524224;368.2014481675903;558108;;
2023-01-03 16:00:00 ;366.9533434;367.72235549;365.43454453;366.18433131;367.83477815027265;368.9241412250938;366.7454150754515;389252;;
2023-01-03 16:30:00 ;366.11704276;367.28497987;365.34803067;367.23211029;367.55424978369814;368.6377090457046;366.4707905216917;326147;;
2023-01-03 17:00:00 ;367.22249763;367.50126452;364.7904969;365.33841802;367.1776553707847;368.36098806638773;365.99432267518165;408266;;
2023-01-03 17:30:00 ;365.31919271;365.31919271;363.99264686;364.42521616;366.7527054312978;368.20011689831784;365.3052939642777;355532;;
2023-01-03 18:00:00 ;364.39637821;365.01158788;363.77155589;364.26180109;366.51053224174575;368.06218298194807;364.95888150154343;243508;;
2023-01-03 18:30:00 ;364.22335049;365.28074211;363.24286008;363.9253583;366.27594750442086;367.90909998830216;364.64279502053955;266728;;
2023-01-03 19:00:00 ;363.906133;364.96352462;363.69465468;364.80972221;366.1685233717991;367.80779409892574;364.52925264467245;171726;;
2023-01-03 19:30:00 ;364.732821;365.27112946;364.2810264;365.11732704;366.09716880381563;367.71686153948843;364.47747606814283;168797;;
2023-01-03 20:00:00 ;365.14616499;365.49222043;364.11761133;364.30986435;365.99009348935965;367.5948421083089;364.3853448704104;239885;29.198966512690177;
2023-01-03 20:30:00 ;364.319477;365.99207829;363.49759533;365.30958006;365.8734613088857;367.42289421475886;364.3240284030125;404921;35.42812258847054;
2023-01-03 21:00:00 ;365.31438639;366.37658434;365.13655234;365.62679755;365.8600978874944;367.34413907854713;364.3760566964417;334089;37.31278632002562;
2023-01-03 21:30:00 ;365.66524815;366.45348555;365.56912164;366.0689795;365.8922555300814;367.2306391714674;364.5538718886954;931144;39.94411210310372;
2023-01-03 22:00:00 ;366.0882048;366.17471866;365.45376983;365.82866322;365.89083392400215;367.21619696059497;364.56547088740933;97732;38.986312442368046;
2023-01-03 22:30:00 ;365.88633913;365.97285299;365.75176201;365.97285299;365.89086595800046;367.2136757879458;364.5680561280551;19447;39.917222764379126;
2023-01-03 23:00:00 ;365.81905057;365.81905057;365.81905057;365.81905057;365.890860272481;367.2136178932679;364.5681026516941;400;39.229665958452394;
2023-01-03 23:30:00 ;365.82866322;365.86711383;365.82866322;365.86711383;365.89085882520624;367.2135902865747;364.5681273638378;200;39.579904883478456;
2023-01-04 00:00:00 ;365.64602285;365.77098732;365.6171849;365.66524815;365.8906874125837;367.2128828320465;364.5684919931209;4200;38.57435096394413;
2023-01-04 00:30:00 ;365.83827587;365.89595178;365.83827587;365.89595178;365.89068603233864;367.2128160981802;364.56855596649706;500;40.436803591316334;
2023-01-04 01:00:00 ;366.0497542;366.26123252;365.93440239;366.26123252;365.89076406460964;367.2127046487409;364.5688234804784;1509;43.36485390768003;
2023-01-04 01:30:00 ;366.31890843;366.31890843;365.88633913;366.0305289;365.8909113846276;367.21234390722384;364.56947886203136;3971;41.961823101565166;
2023-01-04 13:00:00 ;367.51087717;367.56855307;366.99179401;367.08792052;367.2160892;367.2160892;367.2160892;6243;49.953995894704704;
2023-01-04 13:30:00 ;367.12637112;367.31862415;366.64573857;367.02063196;367.01565972817133;367.0800116813542;366.95130777498844;60561;49.48697952494414;40.24113575408018
2023-01-04 14:00:00 ;367.13598377;368.40485372;366.9341181;368.12608684;367.29136343393697;367.6772865230264;366.90544034484753;34730;56.656219651583875;42.202368121144026
2023-01-04 14:30:00 ;368.22221335;368.42407902;367.87615791;368.06841093;367.4305590965497;367.89999832216336;366.96111987093605;20414;56.2079844928315;43.68664397145552
2023-01-04 15:00:00 ;368.10686154;368.39524107;367.52048982;368.33756516;367.5949324840608;368.0903469805239;367.09951798759766;40950;57.882585937338064;45.15591537269212
2023-01-04 15:30:00 ;368.33756516;369.28921762;367.10714582;368.38562842;368.1150151328244;368.47480095969337;367.7552293059554;581676;58.190048954755646;46.459196576381544
2023-01-04 16:00:00 ;368.31833986;369.33728088;365.28074211;366.86682954;367.617316178302;368.1545986132189;367.0800337433851;813199;46.610606095444055;47.00378898017269
2023-01-04 16:30:00 ;366.87644219;368.11647419;366.11704276;368.10686154;367.58345878900406;368.0692403200374;367.0976772579707;385920;54.56094340937498;48.04976902624382
2023-01-04 17:00:00 ;368.12608684;368.81819772;367.51087717;368.71245856;367.6890574106161;368.2114089089045;367.1667059123277;311875;57.86120381669536;49.38059315897546
2023-01-04 17:30:00 ;368.75090916;370.93298096;368.75090916;370.57731287;368.08787889301584;369.1001988507835;367.0755589352482;449967;66.04065357597727;51.27064663701109
2023-01-04 18:00:00 ;370.62537613;370.68305203;370.16396887;370.27932069;368.2687553763458;369.41976063971896;367.1177501129726;232292;63.9059960211725;53.08004985538454
2023-01-04 18:30:00 ;370.29854599;370.79840385;369.45263269;369.46224534;368.37126759347825;369.55404014369196;367.18849504326454;196433;58.33786661518221;54.3586972142321
