time;open;high;low;close;RSI;RSI-based MA
2020-02-20;99.538;99.91;99.528;99.865;79.28860741121578;67.24930927404762
2020-02-21;99.857;99.87;99.231;99.262;63.455075148087346;68.46493149128338
2020-02-24;99.337;99.638;99.113;99.359;64.67705224359786;69.14916127755927
2020-02-25;99.327;99.388;98.883;98.968;56.47896676816648;69.04252694047592
2020-02-26;99.082;99.266;98.913;98.996;56.900277628214745;68.58452420094382
2020-02-27;99.018;99.051;98.361;98.508;48.15128906501014;67.3108904485225
2020-02-28;98.421;98.658;97.96;98.132;42.70306214041913;65.47740330371956
2020-03-02;98.122;98.122;97.181;97.36;34.15739219892096;62.90652682440791
2020-03-03;97.563;97.695;96.979;97.153;32.29139238095031;60.41996824207946
2020-03-04;97.168;97.594;97.119;97.336;35.63885752076564;57.88720797244758
2020-03-05;97.384;97.436;96.515;96.82;30.986919878082062;55.00745784071309
2020-03-06;96.614;96.702;95.711;95.951;25.05539757377163;51.6554061634262
2020-03-09;96.108;96.108;94.65;94.895;20.036221714382137;47.696598888454105
2020-03-10;95.339;96.582;95.226;96.414;38.973851248401196;44.91388306571325
2020-03-11;96.329;96.692;95.914;96.507;39.91212382294957;42.1012770951228
2020-03-12;96.653;98.311;96.079;97.468;48.69087586682764;41.04669143217569
2020-03-13;97.448;98.81;97.335;98.749;57.58622980464476;40.540204115107606
2020-03-16;98.696;98.696;97.446;98.069;52.393556742192814;40.24838911325235
2020-03-17;98.138;99.832;97.981;99.575;60.81989153124015;40.52836153489702
2020-03-18;99.38;101.743;99.154;101.16;67.36661600602932;41.90088488782696
2020-03-19;100.789;102.938;100.77;102.755;72.36991790644424;44.01994601397161
2020-03-20;102.936;102.992;101.086;102.817;72.54612118930757;46.76199808471352
2020-03-23;101.947;102.979;101.653;102.487;69.98776574134834;49.45459618188481
2020-03-24;102.131;102.213;101.05;102.039;66.55626282719382;51.6629822752011
2020-03-25;101.596;101.91;100.842;101.05;59.60809290618968;53.70735177720879
2020-03-26;100.956;101.018;99.239;99.352;49.96393681447696;55.48653315154489
2020-03-27;99.291;99.813;98.27;98.365;45.3689729377383;57.29601538178461
2020-03-30;98.306;99.319;98.289;99.181;49.503663491459214;58.04814482771733
