time;open;high;low;close;Volume;RSI;RSI-based MA
2022-06-07;14569.3;14590.69;14458.34;14556.62;2613572470;58.474473284434865;55.25600851756377
2022-06-08;14595.78;14602.06;14378.5;14445.99;2906941800;55.3190927720948;55.80451902302634
2022-06-09;14364.59;14420.73;14186.93;14198.8;3188449600;48.96162830443175;55.73296146294406
2022-06-10;14110.03;14121.07;13749.77;13761.83;4115112500;40.172543919367335;54.73002164630422
2022-06-13;13564.47;13648.84;13379.87;13427.03;4225911300;34.989924708064166;53.77446388313638
2022-06-14;13557.44;13569.93;13294;13304.39;3703839000;33.29544576646009;52.55583761613826
2022-06-15;13480.5;13566.8;13358.4;13485.29;3865713600;38.060338252014404;51.34044998268115
2022-06-16;13440.43;13443.32;13007.91;13038.49;4197551700;31.98343872618929;49.383883509289
2022-06-17;13092.85;13237.7;13020.42;13126.26;8580515800;34.20579989890474;47.445789820418085
2022-06-20;13207.79;13265.6;13106.38;13265.6;2401805930;37.68672696592247;46.10268956908932
2022-06-21;13335.15;13443.77;13273.2;13292.4;3050494400;38.362184764917295;44.89363097036604
2022-06-22;13062.26;13206.11;12965.69;13144.28;3396023700;36.03713875341009;43.31179711905566
2022-06-23;13082.62;13120.31;12912.59;12912.59;3908982600;32.698744902287984;41.54111441849186
2022-06-24;12949.87;13160.71;12904.86;13118.13;4012936100;38.17084840295332;39.88702353010378
2022-06-27;13217.9;13378.42;13126.86;13186.07;3154668100;39.91003805358929;38.56099244218624
2022-06-28;13264.62;13358.62;13221.04;13231.82;2775912800;41.11129496298205;37.546149741535324
2022-06-29;13089.99;13132.36;12946.76;13003.35;3107159400;37.12040758299278;36.70034826143255
2022-06-30;12795.22;12811.43;12618.68;12783.77;4809591300;33.731269351228875;36.24025722085123
2022-07-01;12627.66;12894.38;12623.23;12813.03;3103066100;34.588303611187285;36.21156999964574
2022-07-04;12904.09;12919.7;12741.63;12773.38;2059959550;33.9476072556248;36.25815296315751
2022-07-05;12851.29;12870.24;12390.95;12401.2;3920551300;28.59352319639676;35.581951887756254
2022-07-06;12587.55;12668.68;12509.22;12594.52;3346592500;34.38252847978619;35.753315441584604
2022-07-07;12757.63;12867.71;12693.65;12843.22;3292211000;41.00836142632454;36.23921269354316
2022-07-08;12814.1;13019.13;12766.8;13015.23;3206474200;45.13484565748369;36.77122117151181
2022-07-11;12783.09;12934.87;12774.23;12832.44;2366320940;41.78950479374874;37.01602974499978
2022-07-12;12751.3;12905.48;12655.06;12905.48;2949654300;43.58873714388554;37.555429630033736
2022-07-13;12800.87;12851.9;12625.22;12756.32;2897165300;40.81430171694038;38.135112259651756
2022-07-14;12759.29;12788.01;12434.29;12519.66;3140649200;36.81086035786035;38.03797025643083
2022-07-15;12562.15;12875.67;12532.94;12864.72;3320498100;45.24430229458967;38.418989130788006
2022-07-18;12935.05;13062.23;12913.69;12959.81;2452396070;47.33045870090012;38.86321511206787
2022-07-19;12884.83;13351.2;12827.89;13308.41;3301487000;54.216970478039016;40.084398175999745
2022-07-20;13356.67;13399.4;13129.13;13281.98;3175835900;53.644283026237325;41.50675629564321
2022-07-21;13261.82;13318.64;13097.75;13246.64;3420466600;52.84056458094239;42.81048922205429
2022-07-22;13179.56;13367.04;13171.14;13253.68;2970512500;52.99165823322853;44.1707785775974
2022-07-25;13183.24;13337.06;13151.86;13210.32;2478340800;51.88896694306431;45.83473884521651
2022-07-26;13181.92;13197.95;13042.41;13096.93;2436417170;49.016475898220534;46.88002080367611
2022-07-27;13158.64;13204.58;13089.96;13166.38;2921612600;50.81253362035034;47.580318817535094
2022-07-28;13214.41;13289.39;13091.26;13282.11;3112156900;53.73722791004119;48.19477469271778
2022-07-29;13353.28;13515.03;13340.59;13484.05;3714993000;58.38685040923419;49.380299379538165
2022-08-01;13471.2;13570.22;13464.9;13479.63;2609917840;58.24885709320845;50.42745080448981
2022-08-02;13419.19;13484.55;13335.39;13449.2;2594811810;57.24574247035634;51.60112514401952
