date;timing;eps_actual;eps_estimated;surprise_pct
2021-08-05;amc;-0.05;-0.14;67.34
2021-11-04;amc;-0.05;-0.08;33.83
2022-02-22;amc;-0.15;-0.15;0.15
2022-05-04;amc;-0.15;-0.18;14.7
2022-08-03;amc;-0.19;-0.17;-8.71
2022-11-02;amc;-0.09;-0.17;48.34
2023-02-16;amc;-0.08;-0.14;42.57
2023-05-03;amc;0.01;-0.12;108.1
2023-08-02;amc;0.02;-0.09;121.27
2023-11-01;amc;0.09;-0.05;264.53
2024-02-15;amc;0.17;0.07;135.59
2024-05-01;amc;0.3;0.16;91.06
2024-08-01;amc;0.39;0.25;57.33
2024-10-30;amc;0.24;0.22;9.36
2025-02-13;amc;0.01;0.11;-91.22
2025-05-01;amc;0.23;0.18;24.39
2025-07-31;amc;0.35;0.26;33.39
2025-11-05;amc;0.42;0.32;29.91
2026-02-12;amc;0.37;0.36;3.83
