date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-30;bmo;1.28;1.25;2.31
2020-05-06;amc;1.05;1.02;2.68
2020-07-23;bmo;1.44;1.09;31.94
2020-10-22;bmo;1.72;1.36;26.39
2021-01-28;bmo;2.08;1.88;10.9
2021-04-22;bmo;2.52;1.77;42.07
2021-07-22;bmo;2.46;2.05;19.99
2021-10-21;bmo;2.39;2.15;11.04
2022-01-27;bmo;2.69;2.54;5.99
2022-04-21;bmo;2.76;2.66;3.6
2022-07-21;bmo;2.76;2.34;18.09
2022-10-20;bmo;2.56;2.25;13.54
2023-01-24;bmo;2.87;2.55;12.62
2023-04-25;bmo;2.36;2.26;4.36
2023-07-25;bmo;2.05;2.02;1.73
2023-10-24;bmo;2.02;1.88;7.55
2024-01-30;bmo;2.09;1.91;9.15
2024-04-23;bmo;1.92;1.71;12.41
2024-07-23;bmo;1.72;1.57;9.3
2024-10-22;bmo;1.71;1.57;8.94
2025-01-29;bmo;2.14;2.16;-1.12
2025-04-22;bmo;1.88;1.64;14.38
2025-07-22;bmo;1.8;1.64;9.49
2025-10-21;bmo;1.89;1.72;9.78
2026-01-28;bmo;2.23;2.19;1.99
2026-04-21;bmo;2.06;1.94;6.45
