date;timing;eps_actual;eps_estimated;surprise_pct
2021-09-08;amc;-0.2;-0.2;-1.09
2021-12-07;amc;-0.15;-0.18;17.56
2022-03-15;amc;-0.27;-0.26;-4.29
2022-06-01;amc;-0.21;-0.24;11.11
2022-08-31;amc;-0.35;-0.4;12.1
2022-12-06;amc;-0.16;-0.22;27.07
2023-03-14;amc;-0.13;-0.16;16.32
2023-06-01;amc;-0.37;-0.37;1.04
2023-08-31;amc;-0.08;-0.14;43.78
2023-12-05;amc;-0.03;-0.08;63.66
2024-03-13;amc;-0.02;-0.04;52.08
2024-05-30;amc;-0.23;-0.27;13.54
2024-08-27;amc;-0.22;-0.22;-1.76
2024-12-04;amc;-0.25;-0.2;-22.34
2025-03-12;amc;-0.22;-0.21;-5.27
2025-05-28;amc;-0.63;-0.24;-166.58
2025-08-28;amc;-0.22;-0.19;-14.95
2025-12-04;amc;0.07;0.05;31.48
2026-03-12;amc;0.07;0.06;19.07
