date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-18;amc;4.22;4.09;3.18
2020-04-28;amc;3.68;3.65;0.73
2020-07-29;amc;4.41;3.75;17.5
2020-10-29;amc;4.86;3.97;22.32
2021-02-23;amc;5.13;5.13;
2021-04-27;amc;4.44;4.02;10.36
2021-07-27;amc;4.6;4.29;7.31
2021-10-28;amc;5.06;4.49;12.69
2022-02-24;amc;5.25;5.08;3.41
2022-04-26;amc;4.79;4.47;7.08
2022-07-27;amc;4.84;4.78;1.33
2022-10-31;amc;4.74;4.65;2.01
2023-02-23;amc;5.39;5.31;1.44
2023-04-26;amc;4.82;4.81;0.21
2023-07-26;amc;4.71;5.09;-7.41
2023-10-25;amc;5.32;4.9;8.57
2024-02-27;amc;6.6;6.25;5.6
2024-04-24;amc;5.2;5.48;-5.07
2024-07-24;amc;5.47;5.59;-2.2
2024-10-29;amc;5.64;5.76;-2.08
2025-02-26;amc;6.83;6.78;0.69
2025-04-23;amc;5.63;5.55;1.5
2025-07-29;amc;4.27;4.98;-14.26
2025-10-28;amc;5.27;5.37;-1.77
2026-02-25;amc;6.42;7.03;-8.68
