date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-15;amc;-0.31;-0.22;-44.07
2020-04-22;amc;-0.23;-0.17;-34.82
2020-07-15;amc;-0.02;-0.05;61.1
2020-10-14;amc;-1.17;-1.25;6.06
2021-01-20;amc;0.26;0.07;264.81
2021-04-15;amc;0.79;0.46;73.12
2021-07-15;amc;1.49;1.31;13.31
2021-10-14;amc;2.05;1.8;13.62
2022-01-19;amc;2.5;1.91;30.87
2022-04-20;amc;3.06;2.79;9.77
2022-07-20;amc;2.67;2.49;7.28
2022-10-19;amc;-0.33;0.18;-286.92
2023-01-18;amc;-0.7;-0.7;-0.4
2023-04-19;amc;-0.23;;-4813.11
2023-07-19;amc;-0.35;-0.44;19.81
2023-10-18;amc;-1.14;-1.07;-6.74
2024-01-17;amc;-0.56;-0.86;35.08
2024-04-17;amc;-0.81;-0.44;-86.01
2024-07-17;amc;0.16;0.09;84.61
2024-10-16;amc;0.57;0.3;92.18
2025-01-22;amc;1.04;1.01;2.78
2025-04-16;amc;2.15;1.41;52.94
2025-07-16;amc;0.39;0.39;1.1
2025-10-22;amc;-0.02;-0.05;62.96
2026-01-22;amc;1.26;1.01;24.74
2026-04-16;amc;1.4;1.55;-9.58
