date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-23;bmo;2.02;2.05;-1.67
2020-04-23;bmo;2.15;1.9;13.08
2020-07-23;bmo;1.67;1.56;6.83
2020-10-22;bmo;2.01;2.06;-2.43
2021-01-21;bmo;2.36;2.24;5.14
2021-04-22;bmo;2.0;2.05;-2.59
2021-07-22;bmo;2.73;2.55;7.17
2021-10-21;bmo;2.57;2.5;2.88
2022-01-20;bmo;2.66;2.61;1.73
2022-04-21;bmo;2.57;2.57;0.16
2022-07-21;bmo;2.93;2.84;3.27
2022-10-20;bmo;3.05;3.06;-0.29
2023-01-24;bmo;2.67;2.77;-3.72
2023-04-20;bmo;2.53;2.57;-1.53
2023-07-26;bmo;2.57;2.75;-6.67
2023-10-19;bmo;2.51;2.43;3.16
2024-01-25;bmo;2.71;2.57;5.44
2024-04-25;bmo;2.69;2.52;6.67
2024-07-25;bmo;2.74;2.71;1.14
2024-10-24;bmo;2.75;2.78;-1.11
2025-01-23;bmo;2.91;2.79;4.4
2025-04-24;bmo;2.7;2.73;-1.14
2025-07-24;bmo;3.03;2.91;4.18
2025-10-23;bmo;3.01;2.98;1.14
2026-01-27;bmo;2.86;2.87;-0.35
