date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-23;bmo;0.97;0.95;1.93
2020-04-30;bmo;1.02;1.01;0.66
2020-08-12;bmo;0.8;0.69;16.79
2020-10-28;bmo;0.89;0.64;39.5
2021-01-28;bmo;0.98;0.77;27.27
2021-04-29;bmo;1.37;1.05;30.17
2021-08-17;bmo;1.51;1.17;29.06
2021-10-27;bmo;1.36;1.26;7.59
2022-01-27;bmo;1.46;1.08;35.69
2022-04-28;bmo;1.75;1.5;16.67
2022-08-11;bmo;2.02;1.66;21.44
2022-10-27;bmo;1.97;1.63;20.61
2023-01-26;bmo;2.05;1.67;23.0
2023-04-27;bmo;2.38;2.15;10.53
2023-08-10;bmo;2.35;2.17;8.29
2023-10-26;bmo;2.39;2.09;14.17
2024-01-25;bmo;2.24;2.11;6.33
2024-04-25;bmo;2.47;2.4;2.92
2024-08-15;bmo;2.65;2.51;5.47
2024-10-24;bmo;2.36;2.26;4.23
2025-01-29;bmo;2.39;2.21;7.96
2025-05-01;bmo;2.57;2.41;6.64
2025-08-14;bmo;2.8;2.63;6.67
2025-10-28;bmo;2.63;2.48;5.94
2026-01-27;bmo;2.51;2.49;0.69
