date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-04;bmo;1.97;2.43;-19.04
2020-04-28;bmo;3.41;2.19;55.92
2020-07-28;bmo;1.86;1.0;86.12
2020-10-27;bmo;3.36;2.48;35.54
2021-02-04;bmo;3.36;2.8;20.17
2021-05-04;bmo;4.07;3.49;16.66
2021-08-03;bmo;4.1;4.03;1.71
2021-11-02;bmo;3.69;3.93;-6.05
2022-02-03;bmo;2.73;3.14;-13.01
2022-05-03;bmo;4.04;3.55;13.66
2022-08-02;bmo;4.77;4.34;9.94
2022-11-03;bmo;3.44;4.82;-28.65
2023-02-06;bmo;4.51;4.52;-0.11
2023-05-02;bmo;5.55;4.76;16.48
2023-08-03;bmo;5.18;5.22;-0.75
2023-11-02;bmo;4.59;4.64;-1.01
2024-02-06;bmo;4.14;4.47;-7.29
2024-05-02;bmo;14.03;5.25;167.39
2024-08-01;bmo;5.26;4.76;10.48
2024-11-05;bmo;5.86;4.85;20.79
2025-02-04;bmo;3.02;4.64;-34.94
2025-05-05;bmo;5.96;4.85;21.04
2025-08-05;bmo;6.43;5.16;24.69
2025-11-06;bmo;3.86;4.77;-19.05
2026-02-05;bmo;5.81;5.08;14.34
