date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-30;bmo;0.24;0.25;-1.88
2020-04-23;bmo;0.14;0.14;1.14
2020-07-23;bmo;0.58;0.52;11.75
2020-10-22;bmo;0.32;0.28;17.77
2021-01-28;bmo;0.33;0.3;8.27
2021-04-22;bmo;0.31;0.2;57.62
2021-07-19;bmo;0.64;0.59;8.36
2021-10-21;bmo;0.39;0.33;17.3
2022-01-27;bmo;0.39;0.37;4.14
2022-04-21;bmo;0.33;0.29;15.21
2022-07-21;bmo;0.71;0.7;0.17
2022-10-20;bmo;0.42;0.41;1.23
2023-01-26;bmo;0.49;0.47;3.31
2023-04-27;bmo;0.33;0.34;-3.66
2023-07-27;bmo;0.77;0.78;-2.22
2023-10-26;bmo;0.47;0.46;1.7
2024-02-01;bmo;0.46;0.44;2.79
2024-04-25;bmo;0.37;0.34;6.45
2024-07-25;bmo;0.79;0.78;0.19
2024-10-24;bmo;0.45;0.45;0.29
2025-01-30;bmo;0.44;0.46;-3.37
2025-04-24;bmo;0.34;0.37;-7.95
2025-07-24;bmo;0.81;0.8;0.95
2025-10-23;bmo;0.49;0.48;1.65
2026-01-29;bmo;0.43;0.46;-7.21
2026-04-21;bmo;0.31;0.34;-8.95
