date;timing;eps_actual;eps_estimated;surprise_pct
2021-12-07;bmo;2.5;2.14;16.82
2022-03-15;bmo;1.97;2.05;-3.9
2022-06-14;bmo;2.5;1.75;42.86
2022-09-27;bmo;2.72;2.55;6.67
2022-12-06;bmo;2.95;2.79;5.81
2023-06-06;bmo;1.63;1.97;-17.42
2023-09-26;bmo;2.85;2.36;20.54
2023-12-05;bmo;2.65;2.62;1.28
2024-03-05;bmo;1.74;1.84;-5.59
2024-06-04;bmo;2.32;2.31;0.24
2024-09-17;bmo;2.98;2.86;4.06
2024-12-10;bmo;2.45;2.61;-6.23
2025-03-11;bmo;1.52;1.6;-4.76
2025-06-03;bmo;2.5;2.02;23.98
2025-12-09;bmo;2.84;2.72;4.36
2026-02-24;bmo;2.1;2.09;0.55
2026-03-10;bmo;;2.31;
