date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-26;amc;2.79;2.57;8.61
2020-04-27;amc;1.73;2.37;-27.14
2020-07-27;amc;2.93;0.65;353.03
2020-10-29;amc;2.88;1.86;54.9
2021-02-25;amc;3.59;2.78;29.29
2021-04-26;amc;2.44;2.24;8.91
2021-07-26;amc;3.76;2.69;39.85
2021-10-25;amc;2.67;2.76;-3.38
2022-02-24;amc;2.95;2.87;2.76
2022-04-25;amc;2.15;2.47;-13.1
2022-07-25;amc;2.2;2.09;5.06
2022-10-25;amc;2.54;2.42;4.95
2023-02-27;amc;3.02;2.97;1.68
2023-04-25;amc;2.34;2.19;7.0
2023-07-25;amc;2.53;2.42;4.34
2023-10-25;amc;2.55;2.36;7.87
2024-02-27;amc;3.13;2.91;7.64
2024-04-24;amc;3.7;3.14;17.87
2024-07-24;amc;4.31;3.32;29.99
2024-10-24;amc;3.71;3.7;0.33
2025-02-26;amc;4.96;4.18;18.59
2025-04-28;amc;4.84;4.36;11.11
2025-07-28;amc;5.35;4.96;7.95
2025-10-27;amc;5.69;4.95;14.91
2026-02-25;amc;7.06;5.89;19.95
