date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-13;bmo;0.92;0.88;4.34
2020-05-06;bmo;0.95;0.87;9.32
2020-08-06;bmo;0.89;0.65;37.12
2020-11-05;bmo;1.1;0.92;20.15
2021-02-16;bmo;0.91;0.87;4.82
2021-05-06;bmo;1.26;1.04;21.6
2021-08-05;bmo;1.19;1.09;9.28
2021-11-04;bmo;1.25;1.11;12.54
2022-02-15;bmo;1.0;0.96;3.8
2022-05-05;bmo;1.32;1.22;7.95
2022-08-04;bmo;1.2;1.22;-1.56
2022-11-03;bmo;1.21;1.24;-2.09
2023-02-14;bmo;1.15;1.15;0.26
2023-05-04;bmo;1.31;1.25;4.53
2023-08-08;bmo;1.41;1.31;8.01
2023-11-02;bmo;1.36;1.36;0.36
2024-02-13;bmo;1.24;1.32;-5.87
2024-05-02;bmo;1.31;1.27;3.48
2024-08-06;bmo;1.56;1.48;5.3
2024-11-04;bmo;1.58;1.46;8.03
2025-02-13;bmo;1.4;1.36;2.84
2025-05-06;bmo;1.48;1.4;5.79
2025-08-05;bmo;1.61;1.52;5.8
2025-11-04;bmo;1.7;1.62;4.83
2026-02-12;bmo;1.48;1.4;5.48
