date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-03;bmo;0.85;0.84;1.27
2020-05-05;bmo;0.45;0.6;-25.45
2020-08-11;bmo;-0.29;-0.31;6.39
2020-11-03;bmo;0.34;0.27;25.92
2021-02-02;bmo;0.17;0.35;-51.34
2021-05-04;bmo;0.22;0.2;11.53
2021-08-10;bmo;0.71;0.6;17.57
2021-11-09;bmo;0.83;0.87;-4.15
2022-02-08;bmo;0.57;0.7;-18.32
2022-05-10;bmo;0.71;0.55;28.28
2022-08-09;bmo;1.15;1.11;3.15
2022-11-01;bmo;0.97;0.99;-2.48
2023-01-31;bmo;0.8;0.84;-5.0
2023-05-02;bmo;0.9;0.92;-2.27
2023-08-01;bmo;1.34;1.33;0.84
2023-10-31;bmo;1.07;1.04;3.08
2024-01-30;bmo;0.89;0.88;1.62
2024-04-30;bmo;0.96;0.95;1.09
2024-07-30;bmo;1.39;1.38;1.03
2024-10-29;bmo;1.09;1.13;-3.13
2025-01-28;bmo;0.93;0.92;0.75
2025-04-29;bmo;0.96;1.02;-6.25
2025-07-29;bmo;1.1;1.4;-21.2
2025-10-28;bmo;1.15;1.12;2.57
2026-01-27;bmo;0.99;0.98;1.39
