date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-30;bmo;1.73;1.52;13.9
2020-04-23;bmo;1.75;1.48;17.91
2020-07-30;bmo;1.89;1.6;18.12
2020-10-27;bmo;1.54;1.71;-10.03
2021-01-29;bmo;2.75;2.39;15.06
2021-04-27;bmo;1.87;2.1;-10.87
2021-08-03;bmo;1.87;1.89;-1.03
2021-10-26;bmo;1.94;1.96;-1.25
2022-02-03;bmo;2.49;2.51;-0.67
2022-04-28;bmo;2.62;2.29;14.43
2022-08-04;bmo;1.25;1.7;-26.31
2022-11-01;bmo;1.98;1.94;2.07
2023-02-02;bmo;2.09;1.83;14.11
2023-04-27;bmo;1.62;1.73;-6.33
2023-08-08;bmo;2.11;1.99;5.92
2023-11-02;bmo;0.1;-0.12;181.53
2024-02-06;bmo;2.49;2.37;5.14
2024-04-30;bmo;2.58;2.49;3.67
2024-08-08;bmo;3.92;2.77;41.68
2024-10-30;bmo;1.18;1.47;-19.52
2025-02-06;bmo;5.32;5.07;5.0
2025-05-01;bmo;3.34;3.54;-5.73
2025-08-07;bmo;6.31;5.59;12.89
2025-10-30;bmo;7.02;5.89;19.15
2026-02-04;bmo;7.54;6.91;9.14
