date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-05;amc;0.86;0.77;11.07
2020-04-28;amc;1.33;1.26;5.85
2020-08-04;amc;0.62;0.62;-0.48
2020-11-04;amc;0.7;0.56;25.76
2021-02-10;amc;0.84;0.79;5.72
2021-05-04;amc;1.47;1.42;3.83
2021-08-03;amc;0.97;0.84;15.6
2021-11-02;amc;0.92;0.9;1.95
2022-02-08;amc;1.11;1.08;2.5
2022-05-03;amc;1.9;1.75;8.64
2022-08-02;amc;1.26;1.12;12.44
2022-11-01;amc;1.27;1.18;7.6
2023-02-07;amc;1.73;1.49;16.32
2023-05-02;amc;2.46;2.36;4.2
2023-08-01;amc;1.62;1.6;1.34
2023-10-31;amc;1.77;1.6;10.34
2024-02-07;amc;1.93;1.78;8.46
2024-05-01;amc;2.59;2.46;5.45
2024-07-31;amc;1.62;1.6;1.18
2024-10-30;amc;1.67;1.61;3.74
2025-02-12;amc;2.32;1.97;17.66
2025-05-07;amc;2.8;2.56;9.37
2025-08-06;amc;2.06;1.78;15.62
2025-11-05;amc;1.94;1.97;-1.57
2026-02-11;amc;2.45;2.45;0.07
