date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-27;amc;0.08;0.03;151.65
2020-04-30;amc;0.04;;751.06
2020-08-03;amc;-0.1;-0.17;42.13
2020-10-29;amc;-0.05;-0.02;-150.75
2021-02-23;amc;0.02;0.06;-64.66
2021-04-26;amc;0.3;0.23;32.83
2021-07-26;amc;0.24;0.25;-2.91
2021-10-26;amc;0.52;0.54;-4.34
2022-02-22;amc;0.96;0.98;-1.6
2022-04-26;amc;1.18;1.19;-0.6
2022-07-25;amc;1.27;1.21;4.61
2022-10-24;amc;1.37;1.41;-3.08
2023-02-27;amc;1.3;1.22;6.84
2023-04-24;amc;0.99;0.82;20.86
2023-07-24;amc;0.3;0.25;21.59
2023-10-24;amc;0.46;0.35;33.09
2024-02-21;amc;0.63;0.49;29.01
2024-04-23;amc;0.69;0.59;16.98
2024-07-23;amc;0.46;0.42;10.51
2024-10-22;amc;0.48;0.37;30.57
2025-02-25;amc;0.68;0.6;12.87
2025-04-22;amc;0.96;0.93;3.5
2025-07-22;amc;0.66;0.64;3.49
2025-10-28;amc;0.57;0.56;1.0
2026-02-24;amc;0.82;0.73;12.96
2026-04-21;amc;1.52;1.28;18.48
