date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-29;amc;1.71;1.7;0.43
2020-04-27;amc;1.5;1.22;22.49
2020-07-28;amc;1.38;1.28;8.23
2020-10-26;amc;1.57;1.42;10.58
2021-01-27;amc;1.33;1.48;-9.96
2021-04-26;amc;1.77;1.45;22.14
2021-07-26;amc;2.17;1.78;22.15
2021-10-25;amc;2.69;2.34;14.84
2022-01-26;amc;2.76;2.07;33.51
2022-04-25;amc;2.72;2.52;8.0
2022-07-25;amc;3.23;2.85;13.21
2022-10-24;amc;2.83;2.81;0.64
2023-01-25;amc;2.35;2.23;5.61
2023-04-24;amc;2.2;2.27;-2.99
2023-07-24;amc;2.31;2.0;15.64
2023-10-23;amc;2.05;1.93;6.38
2024-01-24;amc;2.13;1.83;16.22
2024-04-22;amc;1.72;1.68;2.46
2024-07-23;amc;2.2;2.15;2.25
2024-10-22;amc;2.65;2.5;5.86
2025-01-28;amc;2.45;2.53;-3.31
2025-04-22;amc;2.31;2.21;4.34
2025-07-23;amc;2.48;2.44;1.47
2025-10-22;amc;2.73;2.82;-3.09
2026-01-27;amc;2.32;2.41;-3.88
2026-04-22;amc;2.4;2.13;12.54
