date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-26;bmo;1.58;1.56;1.15
2020-05-06;bmo;-0.98;0.55;-279.82
2020-07-30;bmo;-1.11;-1.1;-0.75
2020-10-28;bmo;0.83;0.36;132.41
2021-02-24;bmo;0.32;0.61;-47.95
2021-04-28;bmo;0.39;0.21;90.02
2021-07-28;bmo;0.88;0.73;21.31
2021-10-27;bmo;1.19;1.03;15.85
2022-02-23;bmo;1.19;0.95;24.66
2022-04-28;bmo;0.69;0.72;-4.51
2022-07-28;bmo;1.27;1.19;6.98
2022-10-27;bmo;1.28;1.28;-0.35
2023-02-22;bmo;1.3;1.22;6.87
2023-04-26;bmo;0.89;0.78;13.71
2023-07-26;bmo;1.33;1.32;0.41
2023-10-25;bmo;1.54;1.46;5.6
2024-02-21;bmo;1.98;1.37;44.08
2024-04-24;bmo;0.97;0.86;12.5
2024-07-24;bmo;1.52;1.41;7.43
2024-10-23;bmo;1.57;1.49;5.38
2025-02-19;bmo;1.72;1.62;6.34
2025-04-23;bmo;1.11;1.12;-1.12
2025-07-23;bmo;1.65;1.66;-0.39
2025-10-22;bmo;1.8;1.73;4.21
2026-02-18;bmo;1.83;1.82;0.56
2026-04-22;bmo;1.45;1.31;10.46
