date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-19;amc;1.01;0.92;9.85
2020-05-20;amc;1.22;0.99;23.65
2020-08-19;amc;1.74;1.34;29.42
2020-12-02;amc;1.58;1.57;0.51
2021-02-17;amc;1.52;1.46;4.09
2021-05-19;amc;1.7;1.53;11.44
2021-08-18;amc;1.81;1.78;1.9
2021-12-01;amc;1.82;1.79;1.73
2022-02-16;amc;2.4;2.37;1.08
2022-05-18;amc;2.5;2.37;5.35
2022-08-17;amc;2.1;2.04;2.88
2022-11-30;amc;1.91;1.84;3.91
2023-02-15;amc;2.62;2.49;5.37
2023-05-17;amc;2.54;2.47;2.96
2023-08-16;amc;2.88;2.74;5.25
2023-11-29;amc;3.17;3.03;4.47
2024-02-21;amc;3.56;3.41;4.26
2024-05-22;amc;3.0;2.95;1.61
2024-08-21;amc;3.43;3.29;4.3
2024-12-04;amc;3.4;3.3;3.0
2025-02-26;amc;3.03;2.79;8.57
2025-05-28;amc;3.67;3.4;7.99
2025-09-09;amc;1.5;2.69;-44.31
2025-12-10;amc;2.9;2.88;0.73
2026-02-25;amc;0.34;0.3;11.61
