date;timing;eps_actual;eps_estimated;surprise_pct
2021-02-22;bmo;-0.08;0.23;-134.78
2021-05-13;bmo;-0.29;0.17;-268.6
2021-08-16;amc;-0.25;-0.1;-153.81
2021-11-08;amc;-0.13;-0.14;8.12
2022-02-15;amc;-0.25;-0.12;-105.29
2022-05-10;amc;-0.27;-0.19;-43.4
2022-08-09;amc;-0.3;-0.25;-21.78
2022-11-09;bmo;-0.5;-0.34;-45.02
2023-02-15;bmo;-0.48;-0.54;10.67
2023-05-10;bmo;-0.44;-0.39;-12.74
2023-08-09;bmo;-0.46;-0.45;-2.43
2023-11-08;bmo;-0.45;-0.5;10.82
2024-02-07;bmo;-0.51;-0.56;8.72
2024-05-09;bmo;-0.43;-0.53;18.94
2024-08-01;bmo;-0.32;-0.38;16.76
2024-10-31;bmo;-0.37;-0.38;3.2
2025-02-06;bmo;-0.33;-0.44;24.99
2025-05-01;bmo;-0.32;-0.39;18.17
2025-07-31;bmo;-0.41;-0.36;-13.87
2025-10-30;bmo;-0.37;-0.5;26.3
2026-02-05;amc;-0.45;-0.49;8.65
