date;timing;eps_actual;eps_estimated;surprise_pct
2020-03-18;amc;1.97;1.94;1.45
2020-06-09;amc;-0.91;-0.3;-207.6
2020-09-01;amc;0.53;0.14;281.79
2020-12-02;amc;0.36;0.2;82.18
2021-03-17;amc;2.2;2.11;4.07
2021-06-03;amc;0.88;0.65;34.86
2021-09-01;amc;1.15;1.12;2.37
2021-12-01;amc;0.43;0.29;45.84
2022-03-30;bmo;2.49;2.48;0.25
2022-06-08;amc;0.59;0.58;1.68
2022-08-31;amc;0.74;0.78;-5.32
2022-11-30;amc;0.29;0.15;96.26
2023-03-15;amc;3.07;3.07;0.09
2023-06-01;amc;0.67;0.63;7.0
2023-08-30;amc;0.84;0.83;1.35
2023-11-29;amc;0.26;0.23;13.46
2024-03-20;amc;3.65;3.78;-3.55
2024-06-05;amc;0.6;0.63;-4.48
2024-08-28;amc;0.54;0.54;-0.24
2024-12-04;amc;0.42;0.17;145.82
2025-03-19;amc;3.39;3.35;1.26
2025-06-04;amc;0.86;0.83;3.36
2025-08-27;amc;0.81;0.63;29.38
2025-12-03;amc;0.68;0.26;165.43
2026-03-18;amc;4.31;4.0;7.63
