date;timing;eps_actual;eps_estimated;surprise_pct
2020-07-27;bmo;1.35;1.25;8.23
2020-10-20;bmo;0.6;0.26;131.98
2021-01-12;bmo;0.66;0.42;58.2
2021-04-26;bmo;0.6;0.52;16.01
2021-07-29;bmo;0.89;0.69;29.03
2021-10-18;bmo;0.64;0.45;41.36
2022-01-11;bmo;0.79;0.6;32.46
2022-04-12;bmo;0.75;0.65;15.53
2022-07-26;bmo;1.0;0.92;8.16
2022-10-18;bmo;0.72;0.65;11.08
2023-01-10;bmo;0.87;0.67;29.55
2023-04-11;bmo;0.79;0.68;16.21
2023-07-25;bmo;0.93;0.84;10.82
2023-10-17;bmo;0.63;0.56;12.03
2024-01-09;bmo;0.79;0.66;20.3
2024-04-22;bmo;0.54;0.52;2.97
2024-07-23;bmo;0.66;0.68;-2.45
2024-10-15;bmo;0.51;0.48;6.85
2025-01-08;bmo;0.71;0.64;10.14
2025-04-15;bmo;0.46;0.41;11.05
2025-07-15;bmo;0.55;0.54;1.73
2025-10-14;bmo;0.44;0.4;10.56
2026-01-07;bmo;0.72;0.68;5.6
2026-04-14;bmo;-0.94;0.35;-369.0
