date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-30;bmo;1.76;1.67;5.33
2020-05-07;bmo;2.4;2.27;5.86
2020-08-05;bmo;1.85;1.59;16.23
2020-11-05;bmo;1.89;1.87;0.95
2021-02-04;bmo;2.18;1.94;12.23
2021-05-05;bmo;2.53;2.46;2.77
2021-08-04;bmo;2.16;2.04;5.93
2021-11-04;bmo;2.39;2.36;1.48
2022-02-02;bmo;2.58;2.58;0.19
2022-05-04;bmo;3.22;2.92;10.25
2022-08-03;bmo;2.62;2.56;2.35
2022-11-03;bmo;2.6;2.57;1.03
2023-02-01;bmo;2.71;2.63;2.91
2023-05-02;bmo;3.5;3.3;6.09
2023-08-02;bmo;2.92;2.83;3.35
2023-11-02;bmo;2.86;2.81;1.92
2024-01-31;bmo;3.28;2.89;13.46
2024-05-01;bmo;3.8;3.69;2.89
2024-07-31;bmo;3.34;3.22;3.75
2024-11-06;bmo;3.34;3.23;3.47
2025-02-05;bmo;3.73;3.52;5.96
2025-05-07;bmo;4.42;4.1;7.92
2025-08-06;bmo;4.0;3.84;4.24
2025-11-05;bmo;3.84;3.79;1.44
2026-02-04;bmo;4.08;4.04;0.99
