date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-11;bmo;1.24;0.92;34.45
2020-04-29;bmo;0.57;0.56;1.49
2020-07-27;bmo;0.02;0.23;-91.25
2020-10-26;bmo;1.88;1.61;16.48
2021-02-08;bmo;1.27;1.14;11.13
2021-04-27;bmo;1.0;0.64;56.01
2021-07-26;bmo;1.05;0.47;122.5
2021-10-26;bmo;1.96;1.7;15.3
2022-02-07;bmo;1.21;0.88;37.97
2022-04-19;bmo;0.57;0.64;-10.54
2022-07-19;bmo;1.15;0.94;22.53
2022-10-18;bmo;1.42;1.59;-10.93
2023-02-16;bmo;1.31;1.29;1.58
2023-04-27;bmo;0.01;0.04;-77.31
2023-08-03;bmo;0.49;0.57;-14.47
2023-10-26;bmo;1.64;1.69;-3.19
2024-02-13;bmo;0.38;0.64;-40.32
2024-04-24;bmo;0.61;0.28;114.95
2024-07-25;bmo;1.22;0.76;60.25
2024-10-24;bmo;1.73;1.29;34.06
2025-02-20;bmo;0.46;0.35;33.13
2025-04-24;bmo;1.04;0.67;54.3
2025-07-23;bmo;1.3;0.77;68.56
2025-10-23;bmo;1.68;1.63;2.87
2026-02-10;bmo;1.51;0.95;59.28
