date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-18;amc;1.13;1.12;0.78
2020-05-05;amc;1.17;1.13;3.49
2020-08-04;amc;1.29;1.19;8.36
2020-11-04;amc;1.32;1.2;10.33
2021-02-23;amc;1.27;1.3;-2.43
2021-05-04;amc;1.23;1.25;-1.74
2021-08-03;amc;1.17;1.33;-11.94
2021-11-02;amc;1.44;1.36;5.78
2022-02-22;amc;1.47;1.41;4.55
2022-05-03;amc;1.34;1.38;-3.07
2022-08-02;amc;1.53;1.41;8.46
2022-11-01;amc;1.46;1.47;-0.45
2023-02-28;amc;1.43;1.17;22.45
2023-05-03;bmo;1.29;1.19;8.43
2023-08-02;bmo;1.51;1.41;7.12
2023-11-01;bmo;1.52;1.47;3.47
2024-02-21;bmo;1.4;1.44;-2.72
2024-05-01;bmo;1.63;1.52;7.52
2024-07-31;bmo;1.74;1.64;6.0
2024-10-30;bmo;1.67;1.6;4.21
2025-02-26;bmo;1.61;1.6;0.8
2025-05-07;bmo;1.73;1.68;2.79
2025-07-30;bmo;1.88;1.77;6.13
2025-10-29;bmo;1.72;1.7;0.96
2026-02-18;bmo;1.82;1.61;12.92
