date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-03;bmo;0.46;0.39;17.95
2020-05-05;bmo;0.55;0.5;10.89
2020-08-04;bmo;0.55;0.49;12.82
2020-11-16;bmo;0.6;0.57;5.15
2021-02-08;amc;0.62;0.57;8.62
2021-05-10;amc;0.67;0.63;6.94
2021-08-09;amc;0.73;0.73;0.3
2021-11-15;bmo;0.81;0.77;5.19
2022-02-07;amc;0.89;0.77;15.4
2022-05-09;bmo;0.83;0.78;6.43
2022-08-08;amc;0.86;0.82;5.03
2022-11-14;bmo;0.89;0.83;7.65
2023-02-06;amc;0.86;0.82;5.14
2023-05-08;amc;0.92;0.9;2.33
2023-08-07;amc;0.94;0.94;-0.33
2023-11-13;amc;1.01;0.97;4.19
2024-02-05;amc;1.05;0.95;10.04
2024-05-06;amc;1.04;1.05;-0.77
2024-08-05;amc;1.16;1.12;3.24
2024-11-18;amc;1.27;1.25;1.89
2025-02-03;amc;1.31;1.1;18.57
2025-05-05;amc;1.25;1.19;4.84
2025-08-04;amc;0.98;1.25;-21.6
2025-11-18;bmo;1.36;1.34;1.67
2026-02-09;amc;1.29;1.16;10.89
