date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-28;bmo;1.02;1.01;0.79
2020-04-21;bmo;0.69;0.8;-14.45
2020-07-21;bmo;0.29;0.21;34.59
2020-10-20;bmo;0.74;0.65;12.98
2021-01-26;bmo;0.78;0.8;-2.88
2021-04-27;bmo;0.9;0.84;6.95
2021-07-27;bmo;0.94;0.93;1.22
2021-10-26;bmo;0.72;0.8;-10.23
2022-01-25;bmo;0.98;0.87;12.09
2022-04-26;bmo;1.15;1.03;11.47
2022-07-26;bmo;1.38;1.22;13.24
2022-10-25;bmo;1.47;1.32;11.38
2023-01-24;bmo;1.76;1.47;19.91
2023-04-25;bmo;1.4;1.74;-19.49
2023-07-25;bmo;2.33;2.17;7.35
2023-10-24;bmo;2.34;2.12;10.23
2024-01-23;bmo;2.7;2.21;22.11
2024-04-30;bmo;2.27;2.18;4.01
2024-07-23;bmo;2.13;2.15;-0.85
2024-10-22;bmo;1.85;1.82;1.69
2025-01-28;bmo;1.66;1.7;-2.38
2025-04-29;bmo;1.46;1.58;-7.53
2025-07-22;bmo;1.37;1.28;7.15
2025-10-21;bmo;1.12;1.08;3.88
2026-01-27;bmo;1.06;1.05;0.48
