date;timing;eps_actual;eps_estimated;surprise_pct
2021-08-16;amc;0.42;-1.03;140.73
2021-11-15;amc;-0.68;-1.03;33.84
2022-03-31;amc;-0.41;-0.09;-354.33
2023-03-31;bmo;-0.14;-0.19;26.32
2023-05-15;amc;-0.23;-0.49;53.06
2023-08-14;amc;-0.24;-0.16;-50.0
2023-11-14;amc;-0.23;-0.21;-9.52
2024-04-01;amc;-0.37;-0.24;-57.15
2024-05-15;amc;-0.16;-0.19;16.06
2024-08-14;amc;-0.51;-0.22;-133.39
2024-11-14;amc;-1.1;-0.2;-443.05
2025-03-03;amc;-0.18;-0.18;-1.89
2025-05-12;amc;-0.2;-0.2;-0.04
2025-08-11;amc;-0.41;-0.22;-89.23
2025-11-10;amc;-0.45;-0.26;-74.39
2026-03-02;amc;-0.26;-0.2;-30.0
