date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-06;amc;0.57;0.56;2.52
2020-05-11;amc;0.53;0.45;17.38
2020-08-06;amc;0.52;0.34;51.16
2020-11-02;amc;0.56;0.49;13.87
2021-02-09;amc;0.51;0.49;3.95
2021-05-10;amc;0.59;0.48;21.91
2021-08-05;amc;0.66;0.54;22.28
2021-11-09;amc;0.66;0.56;17.17
2022-02-11;bmo;0.54;0.52;3.4
2022-05-05;amc;0.6;0.53;14.19
2022-08-04;amc;0.7;0.64;10.22
2022-11-09;amc;0.75;0.69;8.19
2023-02-09;amc;0.7;0.68;2.81
2023-05-10;amc;0.68;0.65;4.88
2023-08-09;amc;0.72;0.69;4.75
2023-11-08;amc;0.76;0.73;3.51
2024-02-08;amc;0.82;0.74;11.3
2024-05-09;amc;0.73;0.68;6.84
2024-08-08;amc;0.79;0.72;9.5
2024-11-07;amc;0.85;0.8;6.24
2025-02-06;amc;0.91;0.86;5.57
2025-05-07;amc;0.84;0.79;5.82
2025-08-07;amc;0.88;0.85;3.06
2025-11-06;amc;0.97;0.9;8.0
2026-02-05;amc;0.97;0.93;3.77
