date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-05;bmo;0.05;0.01;662.2
2020-05-06;bmo;0.62;0.34;84.29
2020-07-29;bmo;-0.5;-1.78;71.86
2020-11-05;bmo;2.83;1.43;97.97
2021-02-10;bmo;1.93;1.64;17.6
2021-05-05;bmo;2.25;1.05;114.21
2021-08-04;bmo;1.97;1.83;7.87
2021-10-27;bmo;1.52;0.97;57.06
2022-02-01;amc;1.35;1.15;17.31
2022-04-26;amc;2.09;1.66;25.56
2022-07-26;bmo;1.14;1.32;-13.5
2022-10-25;bmo;2.25;1.88;19.63
2023-01-31;bmo;2.12;1.68;26.05
2023-04-25;bmo;2.21;1.73;27.86
2023-07-25;bmo;1.91;1.84;3.98
2023-10-24;bmo;2.28;1.84;24.06
2024-01-30;bmo;1.24;1.14;8.78
2024-04-23;bmo;2.62;2.12;23.63
2024-07-23;bmo;3.06;2.7;13.36
2024-10-22;bmo;2.96;2.39;23.78
2025-01-28;bmo;1.92;1.84;4.3
2025-04-29;bmo;3.35;2.54;31.94
2025-07-22;bmo;2.53;2.48;2.15
2025-10-21;bmo;2.8;2.32;20.55
2026-01-27;bmo;-3.6;1.75;-305.52
