date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-15;bmo;3.9;3.78;3.24
2020-04-15;bmo;3.72;3.65;1.88
2020-07-15;bmo;7.12;5.24;36.0
2020-10-14;bmo;3.51;3.08;13.83
2021-01-20;bmo;2.52;2.41;4.53
2021-04-15;bmo;5.31;4.38;21.2
2021-07-15;bmo;4.7;4.46;5.37
2021-10-14;bmo;4.52;4.42;2.35
2022-01-19;bmo;4.48;4.31;3.96
2022-04-14;bmo;5.49;5.35;2.6
2022-07-15;bmo;5.57;5.21;6.94
2022-10-14;bmo;5.79;5.44;6.5
2023-01-13;bmo;5.34;5.17;3.22
2023-04-14;bmo;6.26;6.08;3.03
2023-07-14;bmo;6.14;5.98;2.68
2023-10-13;bmo;6.56;6.35;3.34
2024-01-12;bmo;6.16;5.99;2.89
2024-04-16;bmo;6.91;6.62;4.44
2024-07-16;bmo;6.8;6.63;2.49
2024-10-15;bmo;6.51;6.6;-1.33
2025-01-16;bmo;6.81;6.74;1.08
2025-04-17;bmo;6.85;6.93;-1.21
2025-07-29;bmo;4.08;4.45;-8.23
2025-10-28;bmo;2.92;2.81;3.99
2026-01-27;bmo;2.11;2.11;0.19
2026-04-21;bmo;7.23;6.6;9.52
