date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-24;amc;0.99;0.98;0.53
2020-05-04;amc;1.28;0.37;248.52
2020-08-03;amc;1.26;-0.71;276.3
2020-10-20;amc;0.64;0.24;163.16
2021-02-09;amc;4.72;1.81;160.78
2021-04-19;amc;1.3;0.71;83.94
2021-07-21;amc;1.59;1.07;47.97
2021-10-20;amc;1.99;1.08;83.86
2022-02-07;amc;2.7;1.49;81.04
2022-04-20;amc;1.93;1.06;82.01
2022-07-21;amc;1.5;0.8;88.67
2022-10-20;amc;1.44;1.22;18.12
2023-02-09;bmo;1.96;1.23;58.82
2023-04-25;bmo;1.42;1.15;23.62
2023-07-31;amc;1.44;1.25;15.34
2023-10-30;amc;1.44;1.2;20.35
2024-02-08;bmo;2.68;1.62;65.6
2024-04-30;bmo;3.22;1.44;123.72
2024-07-24;bmo;2.31;1.91;21.08
2024-10-29;bmo;2.93;2.37;23.58
2025-02-12;bmo;3.44;2.83;21.45
2025-04-29;bmo;4.36;3.13;39.17
2025-07-22;bmo;4.02;2.87;40.09
2025-10-28;bmo;3.7;3.35;10.53
2026-02-11;bmo;4.7;4.07;15.62
