date;timing;eps_actual;eps_estimated;surprise_pct
2020-03-17;amc;1.41;1.27;10.98
2020-06-30;amc;2.53;1.57;61.66
2020-09-15;amc;4.87;2.72;79.21
2020-12-17;amc;4.83;4.01;20.34
2021-03-18;amc;3.47;3.24;7.19
2021-06-24;amc;5.01;5.0;0.13
2021-09-21;amc;4.37;4.92;-11.21
2021-12-16;amc;4.83;4.29;12.56
2022-03-17;amc;4.59;4.65;-1.3
2022-06-23;amc;6.87;6.88;-0.12
2022-09-15;amc;3.44;5.14;-33.08
2022-12-20;amc;3.18;2.82;12.74
2023-03-16;amc;3.41;2.74;24.6
2023-06-20;amc;4.94;4.88;1.13
2023-09-20;amc;4.55;3.75;21.29
2023-12-19;amc;3.99;4.2;-5.01
2024-03-21;amc;3.86;3.48;10.95
2024-06-25;amc;5.41;5.37;0.73
2024-09-19;amc;3.6;4.77;-24.48
2024-12-19;amc;4.05;3.97;2.12
2025-03-20;amc;4.51;4.63;-2.65
2025-06-24;amc;6.07;5.8;4.59
2025-09-18;amc;3.83;3.61;6.01
2025-12-18;amc;4.82;4.11;17.16
2026-03-19;amc;5.25;4.18;25.52
