date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-20;amc;0.33;0.26;26.92
2020-05-04;amc;0.34;0.21;61.9
2020-08-04;amc;0.32;0.21;52.38
2020-11-03;amc;0.24;0.23;4.35
2021-02-23;amc;0.27;0.17;58.82
2021-05-06;amc;0.2;0.19;5.26
2021-07-29;amc;0.3;0.17;81.82
2021-11-03;amc;0.24;0.21;14.29
2022-02-15;amc;0.35;0.35;
2022-05-05;amc;0.2;0.31;-35.48
2022-08-03;amc;0.24;0.28;-15.29
2022-11-03;amc;0.3;0.28;7.14
2023-02-28;amc;0.14;0.28;-49.4
2023-05-03;amc;0.14;0.21;-32.69
2023-08-02;amc;0.25;0.15;64.47
2023-11-01;amc;0.28;0.23;21.74
2024-02-15;amc;0.28;0.27;3.7
2024-05-01;amc;0.25;0.22;13.64
2024-07-29;amc;0.32;0.24;34.74
2024-10-30;amc;0.41;0.29;41.38
2025-02-26;amc;0.26;0.42;-38.58
2025-05-05;amc;0.17;0.14;19.3
2025-07-31;amc;0.29;0.19;54.67
2025-11-04;amc;0.16;0.14;18.52
2026-02-24;amc;0.2;0.33;-39.39
