date;timing;eps_actual;eps_estimated;surprise_pct
2020-03-31;bmo;0.47;0.49;-4.68
2020-06-30;bmo;0.75;0.67;12.74
2020-10-01;bmo;0.7;0.57;21.97
2021-01-07;bmo;0.81;0.74;10.19
2021-04-08;bmo;0.59;0.58;1.02
2021-07-13;bmo;0.54;0.52;4.35
2021-10-07;bmo;0.5;0.48;3.19
2022-01-06;bmo;0.64;0.68;-5.64
2022-04-07;bmo;0.58;0.58;0.25
2022-07-14;bmo;0.65;0.63;2.66
2022-10-06;bmo;0.57;0.52;9.38
2023-01-05;bmo;0.81;0.66;21.91
2023-04-05;bmo;0.76;0.64;18.87
2023-07-13;bmo;0.62;0.59;4.44
2023-10-05;bmo;0.66;0.6;10.66
2024-01-04;bmo;0.71;0.68;4.6
2024-04-04;bmo;0.69;0.65;6.19
2024-07-11;bmo;0.61;0.57;6.39
2024-10-02;bmo;0.53;0.6;-11.27
2024-12-19;bmo;0.7;0.67;3.92
2025-04-03;bmo;0.51;0.53;-3.18
2025-07-10;bmo;0.56;0.58;-3.57
2025-10-01;bmo;0.39;0.33;17.41
2025-12-19;bmo;0.45;0.44;3.18
2026-04-01;bmo;0.42;0.41;3.7
