date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-29;bmo;-2.33;-1.18;-97.58
2020-04-29;bmo;-1.7;-1.49;-14.32
2020-07-29;bmo;-4.79;-2.53;-89.6
2020-10-28;bmo;-1.39;-2.21;37.14
2021-01-27;bmo;-15.25;-1.65;-825.97
2021-04-28;during;-1.53;-1.09;-41.01
2021-07-28;bmo;0.4;-0.73;154.9
2021-10-27;bmo;-0.6;-0.15;-299.02
2022-01-26;bmo;-7.69;-0.16;-4731.92
2022-04-27;bmo;-2.75;-0.25;-995.84
2022-07-27;bmo;-0.37;-0.11;-246.34
2022-10-26;bmo;-6.18;0.09;-7213.26
2023-01-25;bmo;-1.75;0.2;-961.26
2023-04-26;bmo;-1.27;-1.05;-20.87
2023-07-26;bmo;-0.82;-0.89;8.24
2023-10-25;bmo;-3.26;-2.61;-25.01
2024-01-31;bmo;-0.47;-0.79;40.28
2024-04-24;bmo;-1.13;-1.52;25.63
2024-07-31;bmo;-2.9;-2.01;-44.2
2024-10-23;bmo;-10.44;-8.72;-19.66
2025-01-28;bmo;-5.9;-3.78;-56.1
2025-04-23;bmo;-0.49;-1.3;62.39
2025-07-29;bmo;-1.24;-1.27;2.35
2025-10-29;bmo;-7.47;-2.38;-214.44
2026-01-27;bmo;9.92;-0.42;2447.98
2026-04-22;bmo;-0.2;-0.67;70.26
