date;timing;eps_actual;eps_estimated;surprise_pct
2020-03-12;amc;2.27;2.23;1.96
2020-06-11;amc;2.45;2.32;5.68
2020-09-15;amc;2.57;2.41;6.56
2020-12-10;bmo;2.81;2.66;5.66
2021-03-23;amc;3.14;2.79;12.68
2021-06-17;amc;3.03;2.82;7.55
2021-09-21;amc;3.11;3.02;3.11
2021-12-16;bmo;3.2;3.2;0.04
2022-03-22;amc;3.37;3.34;0.78
2022-06-16;amc;3.35;3.31;1.31
2022-09-15;bmo;3.4;3.34;1.66
2022-12-15;amc;3.6;3.5;2.72
2023-03-15;amc;3.8;3.68;3.25
2023-06-15;amc;3.91;3.79;3.22
2023-09-14;amc;4.1;3.98;3.06
2023-12-13;amc;4.27;4.14;3.17
2024-03-14;amc;4.48;4.38;2.23
2024-06-13;amc;4.48;4.4;1.92
2024-09-12;amc;4.65;4.54;2.49
2024-12-11;amc;4.81;4.67;3.01
2025-03-12;amc;5.08;4.97;2.17
2025-06-12;amc;5.06;4.97;1.71
2025-09-11;amc;5.31;5.18;2.48
2025-12-10;amc;5.5;5.4;1.9
2026-03-12;amc;6.06;5.87;3.18
