date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-31;bmo;2.06;2.04;0.87
2020-05-01;bmo;2.21;1.94;13.65
2020-07-24;bmo;1.26;1.24;1.66
2020-10-30;bmo;1.56;1.49;4.94
2021-01-29;bmo;2.07;2.0;3.5
2021-04-23;bmo;1.92;1.8;6.59
2021-07-23;bmo;2.02;1.94;3.86
2021-10-22;bmo;2.02;2.0;1.17
2022-02-03;bmo;2.09;2.08;0.52
2022-04-29;bmo;1.91;1.86;2.58
2022-07-28;bmo;2.1;2.03;3.6
2022-10-27;bmo;2.25;2.15;4.61
2023-02-02;bmo;2.52;2.51;0.45
2023-04-27;bmo;2.07;1.93;7.43
2023-07-27;bmo;2.23;2.21;0.79
2023-10-26;bmo;2.27;2.23;1.87
2024-02-01;bmo;2.6;2.59;0.33
2024-04-25;bmo;2.25;2.18;3.32
2024-07-25;bmo;2.49;2.42;3.1
2024-10-24;bmo;2.58;2.5;3.08
2025-02-06;bmo;2.47;2.35;5.28
2025-04-29;bmo;2.51;2.21;13.64
2025-07-24;bmo;2.75;2.66;3.43
2025-10-23;bmo;2.82;2.57;9.87
2026-01-29;bmo;0.46;2.18;-78.89
2026-04-23;bmo;2.45;2.32;5.55
