date;timing;eps_actual;eps_estimated;surprise_pct
2020-03-24;amc;0.53;0.54;-2.73
2020-06-25;amc;-0.51;-0.05;-858.47
2020-09-22;amc;0.95;0.5;89.67
2020-12-18;amc;0.78;0.62;25.29
2021-03-18;amc;0.9;0.75;19.67
2021-06-24;amc;0.93;0.51;83.69
2021-09-23;amc;1.16;1.12;3.3
2021-12-20;amc;0.83;0.62;33.42
2022-03-21;amc;0.87;0.72;21.42
2022-06-27;amc;0.9;0.81;10.99
2022-09-29;amc;0.93;0.92;0.93
2022-12-20;amc;0.85;0.64;33.05
2023-03-21;amc;0.79;0.54;46.31
2023-06-29;amc;0.66;0.68;-2.29
2023-09-28;amc;0.94;0.76;24.44
2023-12-21;amc;1.03;0.85;20.98
2024-03-21;amc;0.98;0.76;29.73
2024-06-27;amc;1.01;0.84;20.56
2024-10-01;amc;0.7;0.53;31.61
2024-12-19;amc;0.78;0.63;24.71
2025-03-20;amc;0.54;0.29;85.52
2025-06-26;amc;0.14;0.12;14.18
2025-09-30;amc;0.49;0.27;81.32
2025-12-18;amc;0.53;0.38;41.33
2026-03-31;amc;0.35;0.28;24.27
