date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-13;bmo;0.65;0.58;12.82
2020-05-05;bmo;-2.86;-2.8;-2.23
2020-08-04;bmo;1.24;0.86;43.67
2020-11-05;bmo;0.23;0.76;-69.61
2021-02-09;bmo;0.93;0.77;21.35
2021-05-04;bmo;0.67;0.64;4.24
2021-08-03;bmo;0.8;0.74;8.11
2021-11-02;bmo;1.18;0.76;55.26
2022-02-08;bmo;0.1;0.87;-88.45
2022-05-03;bmo;0.55;0.69;-20.06
2022-08-02;bmo;1.01;0.75;35.5
2022-11-01;bmo;0.6;0.71;-14.93
2023-02-07;bmo;0.62;0.57;8.14
2023-05-02;bmo;0.37;0.74;-50.02
2023-08-01;bmo;0.99;0.87;14.45
2023-10-31;bmo;1.1;1.07;3.1
2024-02-13;bmo;1.06;1.15;-7.71
2024-04-30;bmo;0.64;0.83;-23.09
2024-07-30;bmo;-1.82;1.11;-264.53
2024-10-29;bmo;0.54;0.79;-31.26
2025-02-10;bmo;1.43;1.55;-8.01
2025-04-29;bmo;1.16;1.03;12.32
2025-07-29;bmo;1.57;1.47;6.59
2025-10-28;bmo;2.11;1.34;57.83
2026-02-10;bmo;1.46;1.51;-3.13
