date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-22;amc;0.57;0.44;29.19
2020-04-29;amc;0.59;0.44;34.79
2020-07-29;amc;0.62;0.43;43.08
2020-10-28;amc;0.78;0.57;36.97
2021-01-27;amc;0.97;0.66;47.88
2021-04-28;amc;1.08;0.7;54.24
2021-07-28;amc;0.83;0.62;32.86
2021-11-03;amc;1.1;0.68;62.16
2022-01-26;amc;0.95;1.03;-7.81
2022-04-27;amc;1.39;1.13;23.49
2022-07-27;amc;0.97;1.06;-8.83
2022-11-02;during;1.27;1.15;10.19
2023-02-01;amc;0.99;1.03;-3.66
2023-04-26;amc;1.16;1.15;0.78
2023-07-26;amc;0.99;1.0;-0.6
2023-11-01;amc;1.2;1.14;5.46
2024-01-31;amc;1.11;0.97;14.92
2024-05-01;amc;1.46;1.22;19.4
2024-07-31;amc;0.98;0.96;1.85
2024-11-06;amc;1.04;0.99;4.57
2025-02-05;amc;1.1;0.89;23.76
2025-04-30;amc;1.79;1.4;27.58
2025-07-30;amc;1.64;1.21;35.26
2025-11-05;amc;3.47;2.27;52.71
2026-02-04;amc;1.92;1.56;22.76
