date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-28;bmo;1.95;2.1;-7.23
2020-04-28;bmo;2.16;2.01;7.31
2020-07-28;bmo;1.78;1.8;-1.06
2020-10-27;bmo;2.43;2.27;7.2
2021-01-26;bmo;2.38;2.17;9.79
2021-04-27;bmo;2.77;2.29;20.79
2021-07-27;bmo;2.59;2.28;13.77
2021-10-26;bmo;2.45;2.21;10.94
2022-01-25;bmo;2.31;2.02;14.6
2022-04-26;during;2.65;2.32;14.43
2022-07-26;bmo;2.48;2.44;1.65
2022-10-25;bmo;2.69;2.59;3.83
2023-01-24;bmo;2.28;2.37;-3.81
2023-04-25;bmo;1.97;1.6;23.44
2023-07-25;bmo;2.17;1.76;23.34
2023-10-24;bmo;2.68;2.35;14.23
2024-01-23;bmo;2.42;2.31;4.61
2024-04-30;bmo;2.39;2.11;13.15
2024-07-26;bmo;1.93;1.68;14.92
2024-10-22;bmo;1.98;1.9;4.13
2025-01-21;bmo;1.68;1.54;9.32
2025-04-22;bmo;1.88;1.77;6.42
2025-07-18;bmo;2.16;2.01;7.37
2025-10-21;bmo;2.19;2.07;5.6
2026-01-20;bmo;1.83;1.8;1.79
2026-04-21;bmo;2.14;1.98;7.88
