date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-06;bmo;2.65;2.64;0.25
2020-05-07;bmo;2.55;2.29;11.36
2020-08-06;bmo;2.2;2.07;6.26
2020-11-05;bmo;2.79;2.54;10.01
2021-02-04;bmo;4.55;3.16;43.84
2021-05-06;bmo;3.19;3.04;5.08
2021-08-05;bmo;2.74;2.44;12.16
2021-11-04;bmo;2.59;2.45;5.53
2022-02-03;bmo;3.64;2.85;27.52
2022-05-05;bmo;3.18;2.95;7.88
2022-08-04;bmo;2.66;2.5;6.45
2022-11-10;bmo;2.75;2.74;0.44
2023-02-02;bmo;2.98;2.68;11.03
2023-05-04;bmo;2.86;2.75;4.03
2023-08-03;bmo;2.96;2.91;1.58
2023-11-09;bmo;3.42;3.43;-0.15
2024-02-01;bmo;2.68;2.4;11.64
2024-05-02;bmo;3.17;2.97;6.77
2024-08-01;bmo;3.5;3.31;5.8
2024-11-07;bmo;3.81;3.77;1.12
2025-02-05;amc;3.43;2.99;14.74
2025-05-01;bmo;3.35;3.28;2.12
2025-08-07;bmo;3.68;3.4;8.16
2025-11-06;bmo;3.96;3.91;1.15
2026-02-09;bmo;2.91;2.8;3.88
