date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-28;amc;-0.41;-0.53;22.75
2020-05-06;amc;-1.31;-1.36;3.58
2020-08-12;amc;-0.86;-0.97;11.65
2020-11-10;amc;-0.89;-0.9;0.58
2021-02-09;amc;-0.58;-0.69;15.92
2021-05-04;amc;-0.35;-0.54;35.63
2021-08-03;amc;-0.05;-0.25;80.16
2021-11-02;amc;0.05;-0.03;269.24
2022-02-08;amc;0.1;0.09;12.38
2022-05-03;amc;0.07;-0.07;204.15
2022-08-04;amc;0.13;-0.04;455.63
2022-11-07;amc;0.1;0.08;28.44
2023-02-09;amc;-0.75;0.13;-699.92
2023-05-04;amc;0.07;-0.08;193.48
2023-08-08;amc;0.16;-0.01;2705.35
2023-11-08;amc;0.24;0.13;83.97
2024-02-13;amc;0.16;0.08;94.88
2024-05-07;amc;-0.08;-0.16;48.49
2024-08-07;bmo;0.24;0.19;25.04
2024-11-06;amc;0.29;0.2;42.7
2025-02-11;amc;0.27;0.23;17.47
2025-05-08;amc;0.01;-0.02;165.06
2025-08-06;amc;0.3;0.28;5.55
2025-11-05;amc;0.11;0.07;53.1
2026-02-10;amc;6.59;0.12;5480.96
