date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-28;amc;0.07;0.03;115.72
2020-04-29;amc;0.17;0.1;68.6
2020-07-29;amc;0.33;0.21;55.62
2020-11-05;amc;0.4;0.38;5.46
2021-01-28;bmo;0.46;0.42;8.65
2021-04-29;bmo;0.51;0.47;7.75
2021-07-29;bmo;0.57;0.53;8.02
2021-11-04;bmo;0.61;0.58;4.99
2022-01-27;bmo;0.64;0.62;3.28
2022-04-28;bmo;0.68;0.66;2.84
2022-07-28;bmo;0.73;0.7;4.24
2022-11-03;bmo;0.77;0.76;1.49
2023-02-02;bmo;0.81;0.8;1.79
2023-05-04;bmo;0.79;0.78;1.59
2023-08-03;bmo;0.54;0.54;0.48
2023-11-09;bmo;0.56;0.55;1.26
2024-02-01;bmo;0.58;0.57;2.23
2024-05-02;bmo;0.59;0.59;0.25
2024-08-01;bmo;0.66;0.66;-0.01
2024-11-07;bmo;0.73;0.73;-0.37
2025-02-06;bmo;0.79;0.78;0.72
2025-05-08;bmo;0.85;0.84;1.1
2025-08-07;bmo;0.9;0.9;0.38
2025-11-06;bmo;0.94;0.93;1.22
2026-02-05;bmo;1.02;1.0;2.23
