date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-31;bmo;0.73;0.73;0.23
2020-05-01;bmo;0.75;0.73;2.67
2020-07-31;bmo;0.74;0.69;6.57
2020-10-30;bmo;0.79;0.7;12.23
2021-01-29;bmo;0.77;0.76;0.66
2021-04-30;bmo;0.8;0.79;1.2
2021-07-30;bmo;0.8;0.8;0.07
2021-10-29;bmo;0.81;0.8;1.78
2022-01-28;bmo;0.79;0.79;0.15
2022-04-29;bmo;0.74;0.75;-0.73
2022-07-29;bmo;0.72;0.71;1.33
2022-10-28;bmo;0.74;0.73;1.03
2023-01-27;bmo;0.77;0.77;0.46
2023-04-28;bmo;0.73;0.7;4.57
2023-07-28;bmo;0.77;0.75;3.28
2023-10-27;bmo;0.86;0.8;7.3
2024-01-26;bmo;0.87;0.85;2.6
2024-04-26;bmo;0.86;0.81;5.85
2024-07-26;bmo;0.91;0.87;4.72
2024-10-25;bmo;0.9;0.89;1.39
2025-01-31;bmo;0.91;0.89;2.32
2025-04-25;bmo;0.91;0.86;6.12
2025-08-01;bmo;0.92;0.89;2.81
2025-10-31;bmo;0.91;0.89;2.36
2026-01-30;bmo;0.95;0.91;4.19
