date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-04;amc;0.19;0.18;6.72
2020-05-05;amc;0.21;0.15;38.56
2020-08-04;amc;0.03;-0.04;172.36
2020-11-03;bmo;0.26;0.16;60.47
2021-02-08;bmo;0.2;0.19;7.52
2021-05-10;bmo;0.33;0.31;7.12
2021-08-09;bmo;0.42;0.37;14.46
2021-11-08;bmo;0.31;0.31;-0.55
2022-02-07;bmo;0.31;0.2;54.34
2022-05-04;bmo;0.26;0.22;18.11
2022-08-05;bmo;0.32;0.27;16.62
2022-11-04;bmo;0.31;0.31;-0.09
2023-02-09;bmo;0.25;0.23;7.85
2023-05-04;bmo;0.25;0.26;-3.52
2023-08-04;bmo;0.36;0.33;10.1
2023-11-03;bmo;0.35;0.31;13.83
2024-02-08;bmo;0.39;0.28;38.02
2024-05-01;bmo;0.31;0.32;-2.39
2024-07-31;bmo;0.36;0.36;0.76
2024-10-30;bmo;0.33;0.31;8.08
2025-02-06;bmo;0.36;0.33;8.68
2025-04-30;bmo;0.24;0.27;-9.64
2025-07-30;bmo;0.22;0.27;-17.52
2025-10-29;bmo;0.39;0.37;5.44
2026-02-12;bmo;0.38;0.37;3.96
