date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-27;amc;-1.7;-1.16;-46.35
2020-04-29;amc;-1.36;-1.43;4.61
2020-07-30;amc;-1.61;-1.35;-19.02
2020-11-02;bmo;-1.83;-1.56;-17.31
2021-02-25;amc;1.25;-1.37;190.98
2021-04-28;amc;-1.6;-1.76;8.85
2021-08-09;amc;-2.46;-1.66;-47.88
2021-11-08;amc;-1.52;-1.57;3.4
2022-02-28;amc;-1.01;-1.6;37.1
2022-05-04;amc;-1.42;-1.19;-19.33
2022-08-08;amc;-1.46;-1.36;-7.55
2022-11-07;amc;-1.75;-1.43;-22.11
2023-02-21;amc;-1.5;-1.45;-3.69
2023-05-04;amc;-1.56;-1.46;-6.76
2023-07-31;bmo;-1.02;-1.34;23.65
2023-11-01;bmo;-1.17;-0.99;-18.1
2024-02-27;bmo;-0.73;-0.7;-3.73
2024-05-07;bmo;-0.54;-0.41;-30.94
2024-08-01;bmo;-0.29;-0.32;11.01
2024-11-05;bmo;-0.46;-0.27;-71.42
2025-02-28;bmo;-0.29;-0.41;29.31
2025-05-07;bmo;-0.74;-0.35;-114.41
2025-07-31;bmo;-0.33;-0.47;29.83
2025-10-30;bmo;1.67;0.94;77.32
2026-02-24;bmo;-0.47;-0.39;-19.4
