date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-29;amc;1.33;1.35;-1.53
2020-04-23;amc;1.33;1.29;2.8
2020-07-23;amc;1.1;0.97;13.01
2020-10-27;amc;1.4;1.19;17.17
2021-02-03;amc;1.37;1.31;4.59
2021-04-27;amc;1.51;1.41;6.82
2021-07-27;amc;1.61;1.62;-0.33
2021-10-26;amc;1.63;1.59;2.42
2022-02-01;amc;1.55;1.59;-2.8
2022-04-26;amc;1.96;1.74;12.38
2022-07-26;amc;2.02;1.89;6.66
2022-10-25;amc;2.14;2.0;6.83
2023-01-31;amc;2.01;1.97;1.99
2023-04-26;amc;2.09;2.02;3.5
2023-07-26;amc;2.18;2.12;2.68
2023-10-25;amc;2.12;1.88;12.47
2024-02-07;bmo;1.83;1.78;3.02
2024-04-23;amc;1.88;1.76;7.0
2024-07-31;amc;2.06;2.04;0.85
2024-10-29;amc;1.9;1.88;0.82
2025-02-04;amc;2.04;2.03;0.53
2025-05-01;bmo;1.75;1.64;6.65
2025-07-30;bmo;1.74;1.65;5.78
2025-10-29;bmo;1.7;1.56;8.8
2026-02-04;bmo;2.1;2.04;2.89
