date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-30;bmo;0.44;0.44;0.65
2020-04-21;bmo;0.51;0.44;14.64
2020-07-21;bmo;0.42;0.41;2.37
2020-10-22;bmo;0.55;0.46;18.92
2021-02-10;bmo;0.47;0.42;12.45
2021-04-19;bmo;0.55;0.5;9.06
2021-07-21;bmo;0.68;0.56;20.51
2021-10-27;bmo;0.65;0.58;12.2
2022-02-10;bmo;0.45;0.41;9.35
2022-04-25;bmo;0.64;0.58;10.44
2022-07-26;bmo;0.7;0.67;4.69
2022-10-25;bmo;0.69;0.64;8.32
2023-02-14;bmo;0.45;0.45;0.18
2023-04-24;bmo;0.68;0.65;5.4
2023-07-26;bmo;0.78;0.72;8.14
2023-10-24;bmo;0.74;0.69;6.49
2024-02-13;bmo;0.49;0.49;0.33
2024-04-30;bmo;0.72;0.7;3.4
2024-07-23;bmo;0.84;0.81;4.26
2024-10-23;bmo;0.77;0.75;3.18
2025-02-11;bmo;0.55;0.52;6.38
2025-04-29;bmo;0.73;0.72;1.95
2025-07-22;bmo;0.87;0.84;3.93
2025-10-21;bmo;0.82;0.78;5.32
2026-02-10;bmo;0.58;0.56;2.69
