date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-29;amc;0.17;0.15;9.33
2020-04-29;amc;0.15;0.14;2.1
2020-07-29;amc;0.16;0.15;7.27
2020-11-11;amc;0.18;0.16;12.57
2021-01-27;amc;0.19;0.16;18.52
2021-04-28;amc;0.17;0.15;10.67
2021-07-28;amc;0.19;0.18;8.31
2021-11-17;amc;0.21;0.2;5.0
2022-02-02;amc;0.24;0.21;15.53
2022-05-04;amc;0.2;0.18;8.89
2022-08-03;amc;0.22;0.21;3.05
2022-11-09;amc;0.25;0.23;9.33
2023-02-01;amc;0.27;0.24;12.84
2023-05-11;amc;0.21;0.21;2.58
2023-08-09;amc;0.26;0.24;9.01
2023-11-15;amc;0.36;0.29;24.04
2024-01-31;amc;0.28;0.27;4.32
2024-05-01;amc;0.28;0.26;9.4
2024-07-31;amc;0.32;0.31;3.79
2024-11-13;amc;0.38;0.37;2.79
2025-01-29;amc;0.35;0.33;6.71
2025-05-07;amc;0.33;0.31;7.84
2025-07-30;amc;0.43;0.38;13.16
2025-11-12;amc;0.48;0.41;18.52
2026-01-28;amc;0.35;0.31;11.7
