date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-30;amc;0.38;0.34;12.55
2020-05-07;amc;0.28;0.26;7.54
2020-07-30;amc;0.23;0.17;32.39
2020-10-29;amc;0.36;0.27;32.84
2021-01-28;bmo;0.49;0.37;32.65
2021-05-05;bmo;0.49;0.36;36.75
2021-07-29;bmo;0.46;0.38;22.48
2021-10-27;amc;0.48;0.4;18.79
2022-01-26;amc;0.5;0.42;19.84
2022-05-04;amc;0.52;0.45;16.36
2022-07-27;amc;0.54;0.48;12.45
2022-10-26;amc;0.63;0.51;22.46
2023-01-25;amc;0.62;0.6;3.16
2023-05-10;amc;0.57;0.51;11.14
2023-07-26;amc;0.57;0.51;12.36
2023-10-25;amc;0.68;0.58;17.22
2024-01-31;amc;0.71;0.61;15.73
2024-05-01;bmo;0.57;0.55;2.88
2024-07-24;bmo;0.34;0.24;43.54
2024-10-30;bmo;0.64;0.56;14.34
2025-01-29;bmo;0.67;0.54;24.17
2025-05-07;bmo;0.57;0.61;-6.31
2025-07-24;bmo;0.72;0.64;12.34
2025-10-29;bmo;0.79;0.76;4.35
2026-02-04;bmo;0.87;0.79;10.54
